transaction_ref,transaction_cur,timestamp_ref_ns,timestamp_cur_ns,scan_ref_ns,scan_cur_ns,eval_time_s,mismatch_ref_ms,mismatch_cur_ms,image_dt_s,scan_dt_s,attempted,status,detected,klt_valid,klt_forward_valid,fb_valid,depth_associated,pnp_correspondences,pnp_inliers,inlier_ratio,reprojection_rmse_px,feature_ms,klt_ms,depth_ms,projection_ms,association_ms,pnp_ms,preprocess_ms,total_ms,T_Ccur_Cref_00,T_Ccur_Cref_01,T_Ccur_Cref_02,T_Ccur_Cref_03,T_Ccur_Cref_10,T_Ccur_Cref_11,T_Ccur_Cref_12,T_Ccur_Cref_13,T_Ccur_Cref_20,T_Ccur_Cref_21,T_Ccur_Cref_22,T_Ccur_Cref_23,visual_t_error_m,visual_r_error_deg,visual_scan_gt_t_error_m,visual_scan_gt_r_error_deg,camera_t_error_m,camera_r_error_deg,visual_relative_t_m,visual_relative_r_deg,visual_camera_relative_t_m,visual_camera_relative_r_deg,gt_relative_t_m,gt_relative_r_deg,gt_camera_relative_t_m,gt_camera_relative_r_deg,ikfom_t_error_m,ikfom_r_error_deg,paired_evaluable,e_visual_x,e_visual_y,e_visual_z,e_visual_roll,e_visual_pitch,e_visual_yaw,e_ikfom_x,e_ikfom_y,e_ikfom_z,e_ikfom_roll,e_ikfom_pitch,e_ikfom_yaw,ikfom_ref_image_offset_ms,ikfom_cur_image_offset_ms,image_minus_ikfom_dt_ms,ikfom_matched_dt_s,directional_evaluable
1487,1488,1660857543680229158,1660857543761697350,1660857543672471359,1660857543773336082,150.57552909851074,7.757799,-11.638732,0.08146819200000001,0.100864723,1,VALID,500,424,484,424,99,99,84,0.8484848484848485,0.5129273911646928,4.796324006747454,15.940862009301782,3.606427984777838,2.0934419881086797,1.4957350213080645,0.71099100750871,5.092175997560844,30.16675598337315,0.9999399578102839,-0.010631799225035907,0.0026543586054061075,0.0006462530136105244,0.01067473101955672,0.9998032127180003,-0.016720824035469286,-0.0027892979093850833,-0.002476063817368424,0.016748154644722495,0.9998566739408048,-0.13208952163739357,0.027350959005220964,1.001608991566299,0.04795655700935256,0.9706885308267936,0.028175794373009155,1.001608991570036,0.13254467055881503,1.1461574608231884,0.13212054931834172,1.1461574608231881,0.13731647493298488,0.20945704129611717,0.13717193941387473,0.20945704129611717,0.041017845364584984,0.8672755610143859,1,-0.0019351362163353817,-0.021316051551192945,-0.01702809891316087,-0.6489403643787965,0.7529668490428657,0.11887198769280967,0.014018109801241352,-0.02822207355512961,-0.026257775994973392,-0.4885022925515393,0.6634888903149986,0.2679607827017708,-7.757873,11.638822,-19.39669499999999,0.100864887,1
1488,1489,1660857543761697350,1660857543883918678,1660857543773336082,1660857543874195963,150.67638897895813,-11.638732,9.722715,0.122221328,0.10085988100000001,1,VALID,500,377,465,377,87,87,63,0.7241379310344828,0.6853402772775465,9.840797021752223,16.104571986943483,3.617254027631134,2.04860299709253,1.5495129919145256,1.3612199982162565,3.6689369881059974,34.616244985954836,0.9998537165796042,0.01125493190996253,-0.01287912845089692,-0.013093390580617788,-0.011081714501766255,0.9998482330964303,0.013442707229114448,0.011974826337628145,0.01302847058000051,-0.013298017959397165,0.9998266958191793,-0.15442801327884328,0.04554645473424446,0.7974713022911227,0.05095428256958888,0.6826903120295943,0.045496503910482176,0.7974713023103351,0.15414216475507386,1.2439559256861823,0.1554440240985917,1.2439559256861823,0.16485929317029926,1.679865992039138,0.1663250284576433,1.679865992039139,0.047258955979239944,0.8328349841360877,1,-0.006769401373362674,0.011586713604088314,0.043524737928696704,-0.260782886033943,-0.4021874897510558,0.6382546583343215,0.021130047445710703,0.014876043089140895,0.03956808508381189,-0.43207350814715695,-0.18696891581149427,0.6877075543761476,11.638822,-9.722625,21.36144699999999,0.10085988100000001,1
1489,1490,1660857543883918678,1660857543965393934,1660857543874195963,1660857543975056082,150.7772490978241,9.722715,-9.662148,0.08147525600000001,0.10086011900000001,1,VALID,500,396,454,396,78,78,67,0.8589743589743589,0.686004153382751,14.065327006392181,25.781939009903,4.428397980518639,2.852205012459308,1.5543320041615516,0.838662002934143,6.433909002225846,51.57407600199804,0.9997196001477114,0.00923572087072212,-0.02180418630671508,-0.006951225751758401,-0.00908370246726649,0.999933813796373,0.007060763140519646,-0.0021552165511185724,0.021867954407900396,-0.006860720562626934,0.9997373270431467,-0.1090587949691185,0.0263323677703562,0.30046807376636314,0.039540760766574104,0.29974969717310496,0.026226970663905183,0.30046807374012835,0.10791026587125381,1.4142775227539668,0.10930135066846315,1.414277522753967,0.1085741942922318,1.2415169745841665,0.10964640030161253,1.2415169745841665,0.036581369141693694,0.3600980559573818,1,0.0036388458489929353,0.012720964351834837,0.022766850006970842,-0.13602200872082792,-0.12436794328079899,-0.2371533819802744,0.022179246272632125,0.01164238528452274,0.026659566161989993,-0.046876279021831,-0.34077440942055126,-0.10637860708197695,-9.722625,9.662237,-19.384862000000002,0.10086011800000001,1
1490,1491,1660857543965393934,1660857544046913806,1660857543975056082,1660857544075856522,150.8780496120453,-9.662148,-28.942716,0.08151987200000001,0.10080044,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,4.378601006465033,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.059302837627141294,0.8818919011922456,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
1491,1492,1660857544046913806,1660857544169074286,1660857544075856522,1660857544176711798,150.9789047241211,-28.942716,-7.637512,0.12216048,0.10085527600000001,0,SYNC_INVALID,0,0,0,0,0,0,0,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,1.3659689866472036,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.02574447872315739,0.5578227707037448,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0
1492,1493,1660857544169074286,1660857544291285094,1660857544176711798,1660857544277571916,151.07976484298706,-7.637512,13.713178,0.122210808,0.10086011800000001,1,VALID,500,242,484,242,55,55,50,0.9090909090909091,0.5511800279188481,7.0937749987933785,23.975686985068023,3.7424099864438176,2.321125997696072,1.4046610158402473,0.5519599944818765,2.6391869760118425,38.02494995761663,0.9947869945196833,0.04187656508957717,-0.09297950758524126,-0.019673386099732994,-0.039735398330241214,0.9989033626040509,0.024762275700290142,-0.0009100713292970655,0.0939145018302956,-0.020938612050910205,0.9953600558950259,-0.173329688958343,0.013600730145980728,2.2348602586421,0.02421853633270494,2.82896101587363,0.010985484179753872,2.2348602592591758,0.1676657418979741,5.998184771859017,0.17444498108243042,5.998184771859017,0.17537042158353117,4.303262692583902,0.18053542300663558,4.303262692583902,0.01680057532969842,2.3371664148616333,1,-0.007618435506191606,-0.0005783079391584484,-0.011251882547791477,1.6298518689006425,-1.0503401652113245,-1.126418985803371,0.008503812582184272,0.012456636447827175,-0.007401129061340518,1.8387647813753187,-0.9135350007673433,-1.1314256729575667,7.637512,-13.713177,21.350688999999992,0.10086011900000001,1
1493,1494,1660857544291285094,1660857544372768510,1660857544277571916,1660857544378430843,151.18062376976013,13.713178,-5.662333,0.081483416,0.100858927,1,VALID,500,370,466,370,80,80,65,0.8125,0.4889127173343729,5.326495011104271,16.299220005748793,3.553487011231482,2.089460991555825,1.4467750152107328,0.8652010001242161,3.424838971113786,29.494456946849823,0.9992556404541603,-0.01553672775121695,-0.035309702793008664,-0.00265042411878299,0.01502436556283034,0.9997786256180973,-0.014729840346143018,-0.006622667494933589,0.035530739648654615,0.014188370166195622,0.9992678603317764,-0.14213526351836087,0.025492409832442966,1.8201324879609242,0.012755139948538337,2.27751735806853,0.02530967916463255,1.8201324883458294,0.14064876632713627,2.3610546443359985,0.1423141511171386,2.361054644335998,0.11725368753487254,2.8627865892307187,0.12025357907061184,2.8627865892307196,0.05197582039865346,1.829513368973285,1,0.023190509326463056,0.005408314325815436,-0.009100185294687391,-1.3258452109749255,0.9752067874419349,0.7660187909173728,0.04399874376598398,0.023470484923300398,-0.014653763700616173,-1.4226974061543918,0.8401375503862661,0.7753218007987769,-13.713177,5.662333,-19.37551,0.100858926,1
1494,1495,1660857544372768510,1660857544494988350,1660857544378430843,1660857544479300172,151.28149318695068,-5.662333,15.688178,0.12221984000000001,0.10086932900000001,1,VALID,500,277,464,277,78,78,64,0.8205128205128205,0.6093117111419073,11.105426005087793,20.946014003129676,3.9697449828963727,2.206865989137441,1.7363410152029246,0.9397929825354367,3.9329389692284167,40.91961897211149,0.9972682255223191,-0.022824014756811027,-0.07025062785446093,-0.003959936061955183,0.024434923942765294,0.9994558417656353,0.02215750104268581,0.012674283851826722,0.06970667726607233,-0.02381354049540344,0.997283256870182,-0.15662775068732018,0.02087700176675427,1.7124922792253912,0.02837873363130112,1.9588126145163465,0.021819830358941066,1.7124922795988997,0.15278786333191957,4.436510628258497,0.15718960159673662,4.436510628258497,0.1596348778510983,4.053161943660933,0.1629492595429819,4.053161943660932,0.0370403941764048,1.9321034638977697,1,-0.00725941241329117,0.00405451781437414,0.019149700245062257,1.2759519454545998,-0.5227510811244803,-1.0214009831698225,0.028337885491768827,0.018692217657788654,0.01481742371779569,1.5422727540793408,-0.12483180211761984,-1.1587976101086204,5.662333,-15.688089,21.35042200000001,0.100869418,1
1495,1496,1660857544494988350,1660857544576461286,1660857544479300172,1660857544580155447,151.38234853744507,15.688178,-3.694161,0.08147293600000001,0.10085527500000001,1,VALID,500,406,450,406,74,74,64,0.8648648648648649,0.57712120843192,4.20539200422354,13.954207999631763,3.566478000720963,2.0862479868810624,1.4633979881182313,0.6461769808083773,3.2340300094801933,25.62542201485485,0.9988057607399238,-0.04478295620105467,-0.019533027073052746,0.008935377406730203,0.044875244439908826,0.9989832924302147,0.004312062354209784,-0.0031343228394807737,0.019320060797021962,-0.005183462084609076,0.9997999134684984,-0.11133000054917125,0.011626089168239638,1.13947988534826,0.023534592222375028,1.3942407558030645,0.011765838315074943,1.1394798854797514,0.11103661625266309,2.8136357988736007,0.11173197380938577,2.8136357988736007,0.10590272701663525,2.7456034926966106,0.10779898077655206,2.745603492696612,0.04150105631903382,1.0624094527590835,1,0.004356977198944432,0.010018359986581613,0.0039768281601042154,-0.7212722146628769,0.23565217434328153,0.8486122103536216,0.029642582317860017,0.02800050830989779,0.007721821256145106,-0.6175325198513388,-0.0671722456176321,0.8622568673106512,-15.688089,3.694325,-19.382414,0.10085535000000001,1
1496,1497,1660857544576461286,1660857544698669254,1660857544580155447,1660857544681020171,151.48321318626404,-3.694161,17.649083,0.12220796800000001,0.100864724,1,VALID,500,361,462,361,81,81,65,0.8024691358024691,0.7854592851555102,5.811057984828949,20.850819011684507,3.436502011027187,1.9777129928115755,1.441747008357197,0.7879559998400509,3.0189170211087912,33.92886003712192,0.9987037453249904,-0.04635517497156974,-0.021024434051639306,0.012355251949461077,0.04605133771299018,0.998830719577418,-0.014712848918599782,-0.007706439806914424,0.021681867278458833,0.013725574006669782,0.9996706984049831,-0.20179302374859195,0.01621472446304824,1.6094352845796907,0.04741427556147457,1.898842481365288,0.01644966490844215,1.6094352845472086,0.20169181513092724,3.029363844511605,0.20231773500816,3.029363844511605,0.18643703949835028,1.4846033681294788,0.18671175776147425,1.4846033681294792,0.042416709137598575,1.7662534163033072,1,0.015692844479338046,-0.003599065442752578,0.0019231873280230586,-1.2592399046263711,0.6743334634030437,-0.7490121597270445,0.03813559080070833,0.018513666871456905,-0.001448470682232872,-1.2088610448292567,0.7597391773629597,-1.0478440083396856,3.694325,-17.648994,21.34331900000001,0.100864649,1
1497,1498,1660857544698669254,1660857544780148030,1660857544681020171,1660857544781880051,151.58407306671143,17.649083,-1.732021,0.081478776,0.10085988000000001,1,VALID,500,410,465,410,79,79,68,0.8607594936708861,0.7080913371645919,5.096017004689202,15.054217976285145,6.046076014172286,4.605725989677012,1.4217720017768443,0.624526001047343,6.035321013769135,32.88221001275815,0.999964829812758,-0.005085438612535003,0.006669141748375411,0.007051767570056677,0.005043330741149047,0.9999673389281809,0.006315527842388144,0.004688629297004119,-0.00670104115620601,-0.0062816710364947395,0.9999578174385219,-0.09879023041115961,0.02751506851696615,1.0091866714346882,0.056458926624324696,1.199833749869557,0.027938940467215772,1.0091866714051467,0.09923525175547236,0.6009637091361839,0.09915251028207422,0.6009637091361839,0.12488235739908997,0.9483025967404314,0.12501507899053937,0.9483025967404303,0.028209038041985098,0.9117521902028095,1,-0.025267647338356243,-0.005729309617488484,0.009262829199804746,0.6100973653842122,-0.45484200051139084,0.6604297357888272,0.010357199285314034,0.022215415860585494,0.0139625767091787,0.3115333261084977,-0.3858227658040913,0.7640556201413774,-17.648994,1.73211,-19.38110400000001,0.10085988000000001,1
1498,1499,1660857544780148030,1660857544902352838,1660857544781880051,1660857544882742479,151.68493556976318,-1.732021,19.610359,0.12220480800000001,0.100862428,1,VALID,500,331,456,331,77,77,53,0.6883116883116883,0.9079886092533668,6.7931750090792775,24.553559022024274,3.3819559903349727,1.9938480108976364,1.3717660040128976,1.3418729940894991,6.355685007292777,42.44831801042892,0.9999999539958372,0.00022555314021178194,0.00020281544442940356,0.010725199815839533,-0.00022885005333451796,0.999865396640216,0.016405371960326345,-0.010320261300158246,-0.00019908786162717334,-0.016405417619936215,0.9998654022600936,-0.14859499269511278,0.016526307753684983,1.2034416989293992,0.01995058691716117,1.1348350397819333,0.016771939999273185,1.2034416989093764,0.14920125105966575,0.9401627172701258,0.14933857357847588,0.9401627172701258,0.1608730863842772,0.6124474103217411,0.16075840072227915,0.6124474103217409,0.047986779643209805,1.064911018863162,1,-0.01133154525691074,0.00873382732844866,0.008272556452326897,0.5855614798752199,-1.0350089840011578,-0.19017986157566355,0.030854646116418805,0.03395849718150799,0.014054974305563506,0.35833249110235255,-0.9739448911439937,-0.24195688947581837,1.73211,-19.610195,21.342305000000007,0.100862503,1
1499,1500,1660857544902352838,1660857544983827190,1660857544882742479,1660857544983602360,151.78579545021057,19.610359,0.22483,0.081474352,0.10085988100000001,1,VALID,500,399,454,399,74,74,57,0.7702702702702703,0.6419860256858955,7.215299992822111,14.762767998035997,3.7741179985459894,2.20693601295352,1.548675005324185,0.9517360012978315,3.296887007309124,30.023508006706834,0.9999685140813498,-0.004860377519350905,0.006272764646206851,0.004895478843649052,0.004945458586587797,0.9998950122479033,-0.013620092552312387,-0.006121920168013271,-0.00620590729109445,0.013650685408967515,0.999887566430626,-0.1328150384654514,0.02832476628916899,0.7564684978896472,0.011111038000974688,0.7467806845301008,0.027890660717530817,0.7564684979000362,0.1334943840324807,0.9039531059737238,0.133046150121796,0.9039531059737236,0.10695587468733364,0.401303355474757,0.10687272930280921,0.40130335547475726,0.07157937588453493,0.7203261812295942,1,0.027070469394546035,0.00391417730887221,0.007359435310518118,0.08719652080786029,0.7229478781739508,0.20546154036842904,0.06248278462200446,0.034260478574171534,0.0067622692765430484,0.07818349219574681,0.6640555363615922,0.26838680357825484,-19.610195,-0.224666,-19.385529000000012,0.10085988100000001,1
1500,1501,1660857544983827190,1660857545065301870,1660857544983602360,1660857545084406451,151.88659954071045,0.22483,-19.104581,0.08147468000000001,0.10080409100000001,1,VALID,500,391,436,391,70,70,59,0.8428571428571429,0.7024849134754388,9.88954701460898,16.87639398733154,3.673964994959533,2.215177024481818,1.4408389979507774,0.7466800161637366,3.1803919991943985,34.40008399775252,0.9999288941450298,0.010827376579664195,-0.004997456382988992,-0.004166399872731138,-0.01079817869413736,0.9999246848058144,0.005833014047830344,0.0064836977821216705,0.00506023623828138,-0.005778635859339768,0.9999705002532915,-0.11274705875998084,0.027314683311553588,0.6859404950051469,0.01135738659235145,0.8325597391095839,0.02720622071128385,0.6859404950049507,0.11253356361756854,0.7599489274637367,0.11301016097615274,0.7599489274637367,0.08677832179675216,0.9196766761146543,0.08738625141505688,0.9196766761146539,0.06448757763850914,0.9119701901607439,1,0.026328328655598022,0.007189393630324765,0.0011061888814870812,0.3706262836534714,0.5461620774030154,-0.18494733854524223,0.05256876126426628,0.03719899561653085,0.003377533707402355,0.6210083456399469,0.6362463045077701,-0.1996419920006362,-0.224666,19.104744,-19.329410000000006,0.10080409000000001,1
1501,1502,1660857545065301870,1660857545187513646,1660857545084406451,1660857545185266331,151.98745942115784,-19.104581,2.247315,0.12221177600000001,0.10085988000000001,1,VALID,500,334,422,334,64,64,49,0.765625,0.714297283734418,6.313081015832722,17.649963003350422,3.8539469824172556,2.3954380012582988,1.4415369951166213,1.1561629944480956,3.1551099964417517,32.153129985090345,0.9999616965283459,-0.00863793723159474,0.001411211017287479,-0.01216139227129809,0.008584042170673824,0.9993662874527784,0.034544720622154655,0.020191317617784976,-0.0017087118435762045,-0.034531283544543385,0.9994021566719785,-0.12044523326432806,0.017566027217005415,1.111070402260489,0.02042778005797526,1.2159731069332935,0.017127582003735427,1.1110704022424471,0.12119797480570621,2.0418480700393404,0.12272995960733084,2.0418480700393404,0.12940468931169977,1.3776106899181884,0.13024028564094042,1.377610689918188,0.045625630564618755,0.675681732324394,1,-0.008902666671808454,0.004630445891770521,0.01441758680093973,-0.8549389457921093,-0.658446500288094,0.26956202538757296,0.02565795697073278,0.03547996332931035,0.012827299429649672,-0.5632139384735569,-0.2994381672088187,0.22435298637824044,19.104744,-2.247151,21.351894999999995,0.10085988100000001,1
1502,1503,1660857545187513646,1660857545268983062,1660857545185266331,1660857545286124140,152.088317155838,2.247315,-17.141078,0.081469416,0.100857809,1,VALID,500,388,466,388,71,71,57,0.8028169014084507,0.5289720026719711,4.8635829880367965,14.974947989685461,3.5254809772595763,2.0498599915299565,1.458997983718291,0.8535379893146455,2.799614012474194,27.043285022955388,0.9997933830046705,-0.019951246610033342,-0.003890894342176801,-0.011707170507246784,0.02000647487886046,0.999691582271048,0.014713303481202632,0.014834003129793326,0.0035961455751784767,-0.01478810654255903,0.9998841831141685,-0.06624900023011943,0.013171896753019023,1.5423629494963131,0.0173661926975954,1.658087142580796,0.015610828514140996,1.542362949504315,0.0678969716839289,1.439122146767502,0.06889147640768653,1.439122146767502,0.06337071931174863,1.0046254321737087,0.06435500787124361,1.0046254321737091,0.051568426641335534,2.0552031672560576,1,0.0068232288685583075,-0.006082104171399589,-0.00948421956344903,-1.406135839663492,0.009021504883561543,-0.6338332451756811,0.04319551026241766,0.02658516756928546,-0.009310176407844668,-1.9437308928851296,-0.05988143992447301,-0.6639866724616506,-2.247151,17.141167,-19.388318,0.100857734,1
