transaction_id,scan_end_ns,image_index,image_ns,signed_mismatch_ms,abs_mismatch_ms,eligible
3250,1660857721478557422,7894,1660857721478391766,-0.165656,0.165656,1
3251,1660857721579417303,7896,1660857721559876222,-19.541081,19.541081,1
3252,1660857721680277422,7899,1660857721672087966,-8.189456,8.189456,1
3253,1660857721781137303,7902,1660857721794307774,13.170471,13.170471,1
3254,1660857721881997421,7904,1660857721875775510,-6.221911,6.221911,1
3255,1660857721982857302,7907,1660857721997988350,15.131048,15.131048,1
3256,1660857722083661393,7909,1660857722089462446,5.801053,5.801053,1
3257,1660857722184521273,7911,1660857722170926030,-13.595243,13.595243,1
3258,1660857722285381392,7914,1660857722283142614,-2.238778,2.238778,1
3259,1660857722386241273,7917,1660857722405361062,19.119789,19.119789,1
3260,1660857722487099081,7919,1660857722486836966,-0.262115,0.262115,1
3261,1660857722587961272,7921,1660857722578344318,-9.616954,9.616954,1
3262,1660857722688821390,7924,1660857722700510774,11.689384,11.689384,1
3263,1660857722789681271,7926,1660857722771990062,-17.691209,17.691209,1
3264,1660857722890541390,7929,1660857722894242870,3.70148,3.70148,1
3265,1660857722991401270,7931,1660857722975682030,-15.71924,15.71924,1
3266,1660857723092205361,7933,1660857723067164806,-25.040555,25.040555,0
3267,1660857723193065479,7935,1660857723189384414,-3.681065,3.681065,1
3268,1660857723293924406,7938,1660857723301585350,7.660944,7.660944,1
3269,1660857723394784287,7940,1660857723383088094,-11.696193,11.696193,1
3270,1660857723495644405,7943,1660857723505266966,9.622561,9.622561,1
3271,1660857723596504286,7945,1660857723586750094,-9.754192,9.754192,1
3272,1660857723697364405,7947,1660857723678210350,-19.154055,19.154055,1
3273,1660857723798224286,7950,1660857723800427606,2.20332,2.20332,1
3274,1660857723899084404,7953,1660857723912649614,13.56521,13.56521,1
3275,1660857723999944285,7955,1660857723994109606,-5.834679,5.834679,1
3276,1660857724100747421,7957,1660857724085591838,-15.155583,15.155583,1
3277,1660857724201607302,7960,1660857724207809902,6.2026,6.2026,1
3278,1660857724302467421,7963,1660857724320017934,17.550513,17.550513,1
3279,1660857724403327302,7965,1660857724401497678,-1.829624,1.829624,1
3280,1660857724504187420,7968,1660857724523822838,19.635418,19.635418,1
3281,1660857724605047301,7970,1660857724605182062,0.134761,0.134761,1
3282,1660857724705907419,7972,1660857724686655806,-19.251613,19.251613,1
3283,1660857724806767300,7975,1660857724808888710,2.12141,2.12141,1
3284,1660857724907627419,7977,1660857724890337838,-17.289581,17.289581,1
3285,1660857725008431271,7979,1660857725012556766,4.125495,4.125495,1
3286,1660857725109291390,7981,1660857725093062313,-16.229077,16.229077,1
3287,1660857725210151270,7984,1660857725213506004,3.354734,3.354734,1
3288,1660857725311010435,7986,1660857725293950986,-17.059449,17.059449,1
3289,1660857725411870316,7989,1660857725415115889,3.245573,3.245573,1
3290,1660857725512730434,7991,1660857725496304038,-16.426396,16.426396,1
3291,1660857725613590315,7994,1660857725618573948,4.983633,4.983633,1
3292,1660857725714450434,7996,1660857725699826633,-14.623801,14.623801,1
3293,1660857725815310315,7999,1660857725821355570,6.045255,6.045255,1
3294,1660857725916170433,8001,1660857725902482092,-13.688341,13.688341,1
3295,1660857726016974285,8004,1660857726024473586,7.499301,7.499301,1
3296,1660857726117834404,8006,1660857726105873596,-11.960808,11.960808,1
3297,1660857726218694285,8009,1660857726228086372,9.392087,9.392087,1
3298,1660857726319554403,8011,1660857726309549916,-10.004487,10.004487,1
3299,1660857726420414284,8014,1660857726431765500,11.351216,11.351216,1
3300,1660857726521274403,8016,1660857726513234660,-8.039743,8.039743,1
3301,1660857726622134284,8019,1660857726635468076,13.333792,13.333792,1
3302,1660857726722994402,8021,1660857726716926012,-6.06839,6.06839,1
3303,1660857726823854283,8023,1660857726798964410,-24.889873,24.889873,0
3304,1660857726924714401,8025,1660857726921863430,-2.850971,2.850971,1
3305,1660857727025525406,8028,1660857727044751931,19.226525,19.226525,1
3306,1660857727126385287,8030,1660857727126864035,0.478748,0.478748,1
3307,1660857727227244451,8032,1660857727208974784,-18.269667,18.269667,1
3308,1660857727328104332,8035,1660857727332083016,3.978684,3.978684,1
3309,1660857727428964451,8037,1660857727414214331,-14.75012,14.75012,1
3310,1660857727529822022,8040,1660857727537770401,7.948379,7.948379,1
3311,1660857727630684450,8042,1660857727619766518,-10.917932,10.917932,1
3312,1660857727731544331,8045,1660857727741974742,10.430411,10.430411,1
3313,1660857727832404450,8047,1660857727823436966,-8.967484,8.967484,1
3314,1660857727933264330,8050,1660857727945654742,12.390412,12.390412,1
3315,1660857728034060314,8052,1660857728027116806,-6.943508,6.943508,1
3316,1660857728134920433,8055,1660857728159330646,24.410213,24.410213,0
3317,1660857728235780314,8057,1660857728240809382,5.029068,5.029068,1
3318,1660857728336640433,8059,1660857728322283806,-14.356627,14.356627,1
3319,1660857728437500313,8062,1660857728434495286,-3.005027,3.005027,1
3320,1660857728538360432,8065,1660857728556711062,18.35063,18.35063,1
3321,1660857728639220313,8067,1660857728648181254,8.960941,8.960941,1
3322,1660857728740080431,8069,1660857728729669774,-10.410657,10.410657,1
3323,1660857728840940312,8071,1660857728852039998,11.099686,11.099686,1
3324,1660857728941800430,8073,1660857728933346318,-8.454112,8.454112,1
3325,1660857729042604282,8076,1660857729055565542,12.96126,12.96126,1
3326,1660857729143463447,8078,1660857729137032414,-6.431033,6.431033,1
3327,1660857729244323328,8081,1660857729259249126,14.925798,14.925798,1
3328,1660857729345183447,8083,1660857729340737614,-4.445833,4.445833,1
3329,1660857729446043328,8086,1660857729462932838,16.88951,16.88951,1
3330,1660857729546903446,8088,1660857729544405606,-2.49784,2.49784,1
3331,1660857729647763327,8091,1660857729656619966,8.856639,8.856639,1
3332,1660857729748623446,8093,1660857729738092678,-10.530768,10.530768,1
3333,1660857729849483327,8095,1660857729829575806,-19.907521,19.907521,1
3334,1660857729950343445,8098,1660857729951780646,1.437201,1.437201,1
3335,1660857730051146344,8100,1660857730033285062,-17.861282,17.861282,1
3336,1660857730152006462,8103,1660857730155489998,3.483536,3.483536,1
3337,1660857730252866343,8105,1660857730236942446,-15.923897,15.923897,1
3338,1660857730353726462,8107,1660857730359167582,5.44112,5.44112,1
3339,1660857730454586342,8109,1660857730440635478,-13.950864,13.950864,1
3340,1660857730555446461,8112,1660857730562902646,7.456185,7.456185,1
3341,1660857730656306341,8114,1660857730644315582,-11.990759,11.990759,1
3342,1660857730757166460,8117,1660857730766536542,9.370082,9.370082,1
3343,1660857730858026341,8119,1660857730847997838,-10.028503,10.028503,1
3344,1660857730958886460,8122,1660857730970214350,11.32789,11.32789,1
3345,1660857731059689358,8124,1660857731051687350,-8.002008,8.002008,1
3346,1660857731160549476,8127,1660857731173902446,13.35297,13.35297,1
3347,1660857731261409357,8129,1660857731255402902,-6.006455,6.006455,1
3348,1660857731362269476,8132,1660857731377583678,15.314202,15.314202,1
3349,1660857731463129357,8134,1660857731459065062,-4.064295,4.064295,1
3350,1660857731563989475,8137,1660857731581272902,17.283427,17.283427,1
3351,1660857731664849356,8139,1660857731662758030,-2.091326,2.091326,1
3352,1660857731765709475,8142,1660857731784965870,19.256395,19.256395,1
3353,1660857731866569355,8144,1660857731856449446,-10.119909,10.119909,1
3354,1660857731967429474,8147,1660857731978656998,11.227524,11.227524,1
3355,1660857732068232372,8149,1660857732060124966,-8.107406,8.107406,1
3356,1660857732169092253,8152,1660857732182338126,13.245873,13.245873,1
3357,1660857732269952372,8154,1660857732273815774,3.863402,3.863402,1
3358,1660857732370812253,8155,1660857732355468734,-15.343519,15.343519,1
3359,1660857732471672371,8158,1660857732477498382,5.826011,5.826011,1
3360,1660857732572532252,8161,1660857732589720318,17.188066,17.188066,1
3361,1660857732673392370,8163,1660857732671187350,-2.20502,2.20502,1
3362,1660857732774252251,8165,1660857732762663670,-11.588581,11.588581,1
3363,1660857732875112370,8168,1660857732884875254,9.762884,9.762884,1
3364,1660857732975971297,8170,1660857732966352550,-9.618747,9.618747,1
3365,1660857733076775387,8173,1660857733088574966,11.799579,11.799579,1
3366,1660857733177635268,8175,1660857733160040222,-17.595046,17.595046,1
3367,1660857733278495386,8178,1660857733282252646,3.75726,3.75726,1
3368,1660857733379355267,8180,1660857733373720838,-5.634429,5.634429,1
3369,1660857733480215386,8183,1660857733495953966,15.73858,15.73858,1
3370,1660857733581075266,8185,1660857733577405902,-3.669364,3.669364,1
3371,1660857733681935385,8188,1660857733689633318,7.697933,7.697933,1
3372,1660857733782795266,8190,1660857733771095902,-11.699364,11.699364,1
3373,1660857733883655384,8193,1660857733903302806,19.647422,19.647422,1
3374,1660857733984515265,8195,1660857733984784966,0.269701,0.269701,1
3375,1660857734085319356,8198,1660857734096991678,11.672322,11.672322,1
3376,1660857734186179474,8200,1660857734178485646,-7.693828,7.693828,1
3377,1660857734287039354,8202,1660857734300680806,13.641452,13.641452,1
3378,1660857734387899473,8204,1660857734382160574,-5.738899,5.738899,1
3379,1660857734488759354,8207,1660857734504374646,15.615292,15.615292,1
3380,1660857734589619473,8209,1660857734585857638,-3.761835,3.761835,1
3381,1660857734690479353,8212,1660857734708063710,17.584357,17.584357,1
3382,1660857734791339472,8214,1660857734789535678,-1.803794,1.803794,1
3383,1660857734892198398,8217,1660857734911749838,19.55144,19.55144,1
3384,1660857734993058279,8219,1660857734993225446,0.167167,0.167167,1
3385,1660857735093861416,8221,1660857735074693254,-19.168162,19.168162,1
3386,1660857735194721297,8224,1660857735196922286,2.200989,2.200989,1
3387,1660857735295581415,8226,1660857735278397902,-17.183513,17.183513,1
3388,1660857735396441296,8229,1660857735400593870,4.152574,4.152574,1
3389,1660857735497301415,8231,1660857735482068678,-15.232737,15.232737,1
3390,1660857735598161296,8234,1660857735604278870,6.117574,6.117574,1
3391,1660857735699021414,8236,1660857735685788678,-13.232736,13.232736,1
3392,1660857735799881295,8239,1660857735807976550,8.095255,8.095255,1
3393,1660857735900741413,8241,1660857735930202870,29.461457,29.461457,0
3394,1660857736001545265,8243,1660857736011702606,10.157341,10.157341,1
3395,1660857736102405384,8245,1660857736093140478,-9.264906,9.264906,1
3396,1660857736203265265,8248,1660857736215352702,12.087437,12.087437,1
3397,1660857736304125384,8250,1660857736296835318,-7.290066,7.290066,1
3398,1660857736404985264,8253,1660857736419053966,14.068702,14.068702,1
3399,1660857736505845383,8255,1660857736500510902,-5.334481,5.334481,1
3400,1660857736606705264,8258,1660857736622725806,16.020542,16.020542,1
3401,1660857736707565382,8260,1660857736704194542,-3.37084,3.37084,1
3402,1660857736808424309,8263,1660857736826403214,17.978905,17.978905,1
3403,1660857736909284427,8265,1660857736907878510,-1.405917,1.405917,1
3404,1660857737010088280,8268,1660857737030108934,20.020654,20.020654,0
3405,1660857737110948399,8270,1660857737111561126,0.612727,0.612727,1
3406,1660857737211808280,8272,1660857737193045774,-18.762506,18.762506,1
3407,1660857737312668398,8275,1660857737315265838,2.59744,2.59744,1
3408,1660857737413528279,8277,1660857737396733614,-16.794665,16.794665,1
3409,1660857737514388397,8280,1660857737518945062,4.556665,4.556665,1
3410,1660857737615248278,8282,1660857737600415094,-14.833184,14.833184,1
3411,1660857737716108397,8285,1660857737732628710,16.520313,16.520313,1
3412,1660857737816968278,8286,1660857737814130286,-2.837992,2.837992,1
3413,1660857737917828396,8289,1660857737926319806,8.49141,8.49141,1
3414,1660857738018631295,8291,1660857738007802934,-10.828361,10.828361,1
3415,1660857738119491413,8294,1660857738129999838,10.508425,10.508425,1
3416,1660857738220351294,8296,1660857738211474806,-8.876488,8.876488,1
3417,1660857738321211413,8299,1660857738333682934,12.471521,12.471521,1
3418,1660857738422071293,8301,1660857738415163870,-6.907423,6.907423,1
3419,1660857738522931412,8303,1660857738506647222,-16.28419,16.28419,1
3420,1660857738623791293,8306,1660857738628856310,5.065017,5.065017,1
3421,1660857738724650457,8309,1660857738741089838,16.439381,16.439381,1
3422,1660857738825510338,8311,1660857738822547710,-2.962628,2.962628,1
3423,1660857738926370457,8314,1660857738944758286,18.387829,18.387829,1
3424,1660857739027174309,8316,1660857739026228806,-0.945503,0.945503,1
3425,1660857739128034428,8318,1660857739107702614,-20.331814,20.331814,0
3426,1660857739228894309,8321,1660857739239911062,11.016753,11.016753,1
3427,1660857739329754427,8323,1660857739321395158,-8.359269,8.359269,1
3428,1660857739430614308,8326,1660857739433610062,2.995754,2.995754,1
3429,1660857739531474426,8328,1660857739515082446,-16.39198,16.39198,1
3430,1660857739632334307,8330,1660857739637281870,4.947563,4.947563,1
3431,1660857739733194426,8332,1660857739718759414,-14.435012,14.435012,1
3432,1660857739834054307,8335,1660857739850976574,16.922267,16.922267,1
3433,1660857739934914425,8337,1660857739932457510,-2.456915,2.456915,1
3434,1660857740035718277,8340,1660857740044677510,8.959233,8.959233,1
3435,1660857740136578396,8342,1660857740126145774,-10.432622,10.432622,1
3436,1660857740237438277,8345,1660857740248359414,10.921137,10.921137,1
3437,1660857740338298395,8347,1660857740329830062,-8.468333,8.468333,1
3438,1660857740439158276,8350,1660857740452042646,12.88437,12.88437,1
3439,1660857740540018395,8352,1660857740533510318,-6.508077,6.508077,1
3440,1660857740640877322,8355,1660857740655732254,14.854932,14.854932,1
3441,1660857740741737440,8357,1660857740736545791,-5.191649,5.191649,1
3442,1660857740842597321,8360,1660857740856755403,14.158082,14.158082,1
3443,1660857740943457440,8362,1660857740937583236,-5.874204,5.874204,1
3444,1660857741044260338,8365,1660857741059768278,15.50794,15.50794,1
3445,1660857741145120457,8367,1660857741141499827,-3.62063,3.62063,1
3446,1660857741245980337,8370,1660857741263718179,17.737842,17.737842,1
3447,1660857741346840456,8372,1660857741345193211,-1.647245,1.647245,1
3448,1660857741447700337,8374,1660857741426675795,-21.024542,21.024542,0
3449,1660857741548560455,8376,1660857741548244171,-0.316284,0.316284,1
3450,1660857741649420336,8378,1660857741629598934,-19.821402,19.821402,1
3451,1660857741750280455,8381,1660857741751849867,1.569412,1.569412,1
3452,1660857741851140335,8383,1660857741833303931,-17.836404,17.836404,1
3453,1660857741952000454,8386,1660857741955528027,3.527573,3.527573,1
3454,1660857742052804307,8388,1660857742036996443,-15.807864,15.807864,1
3455,1660857742153664425,8391,1660857742159207867,5.543442,5.543442,1
3456,1660857742254524306,8393,1660857742240683867,-13.840439,13.840439,1
3457,1660857742355384424,8396,1660857742362892867,7.508443,7.508443,1
3458,1660857742456244305,8398,1660857742444365867,-11.878438,11.878438,1
3459,1660857742557103470,8401,1660857742566581643,9.478173,9.478173,1
3460,1660857742657963351,8403,1660857742648517346,-9.446005,9.446005,1
3461,1660857742758823469,8406,1660857742771552112,12.728643,12.728643,1
3462,1660857742859683350,8408,1660857742853556039,-6.127311,6.127311,1
3463,1660857742960543469,8411,1660857742976201705,15.658236,15.658236,1
3464,1660857743061353281,8413,1660857743058079081,-3.2742,3.2742,1
3465,1660857743162213400,8416,1660857743180293833,18.080433,18.080433,1
3466,1660857743263073281,8418,1660857743262533855,-0.539426,0.539426,1
3467,1660857743363933399,8420,1660857743344391678,-19.541721,19.541721,1
3468,1660857743464793280,8423,1660857743466625582,1.832302,1.832302,1
3469,1660857743565653399,8425,1660857743588826742,23.173343,23.173343,0
3470,1660857743666513280,8427,1660857743670307606,3.794326,3.794326,1
3471,1660857743767373398,8429,1660857743751786446,-15.586952,15.586952,1
3472,1660857743868233279,8432,1660857743873980574,5.747295,5.747295,1
3473,1660857743969093397,8434,1660857743955473670,-13.619727,13.619727,1
3474,1660857744069890335,8437,1660857744077668318,7.777983,7.777983,1
3475,1660857744170750454,8439,1660857744159150838,-11.599616,11.599616,1
3476,1660857744271610335,8442,1660857744281365710,9.755375,9.755375,1
3477,1660857744372470453,8444,1660857744362837710,-9.632743,9.632743,1
3478,1660857744473329380,8447,1660857744485056806,11.727426,11.727426,1
3479,1660857744574189261,8449,1660857744566517966,-7.671295,7.671295,1
3480,1660857744675049380,8452,1660857744688755582,13.706202,13.706202,1
3481,1660857744775909260,8454,1660857744770213966,-5.695294,5.695294,1
3482,1660857744876769379,8457,1660857744892361998,15.592619,15.592619,1
3483,1660857744977629260,8459,1660857744973915870,-3.71339,3.71339,1
3484,1660857745078433350,8461,1660857745096101606,17.668256,17.668256,1
3485,1660857745179293469,8463,1660857745177585542,-1.707927,1.707927,1
3486,1660857745280153349,8466,1660857745299802638,19.649289,19.649289,1
3487,1660857745381013468,8468,1660857745380638492,-0.374976,0.374976,1
3488,1660857745481873348,8471,1660857745501664932,19.791584,19.791584,1
3489,1660857745582733467,8473,1660857745582575293,-0.158174,0.158174,1
3490,1660857745683593348,8475,1660857745663773235,-19.820113,19.820113,1
3491,1660857745784453467,8478,1660857745785549245,1.095778,1.095778,1
3492,1660857745885313347,8480,1660857745867023821,-18.289526,18.289526,1
3493,1660857745986173466,8483,1660857745988716947,2.543481,2.543481,1
3494,1660857746086977318,8485,1660857746069671596,-17.305722,17.305722,1
3495,1660857746187837437,8488,1660857746191574956,3.737519,3.737519,1
3496,1660857746288696364,8490,1660857746272839137,-15.857227,15.857227,1
3497,1660857746389556482,8493,1660857746395040041,5.483559,5.483559,1
3498,1660857746490416363,8495,1660857746476514457,-13.901906,13.901906,1
3499,1660857746591276482,8498,1660857746598727945,7.451463,7.451463,1
3500,1660857746692136362,8500,1660857746680239105,-11.897257,11.897257,1
3501,1660857746792996481,8503,1660857746802412201,9.41572,9.41572,1
3502,1660857746893856362,8505,1660857746883887977,-9.968385,9.968385,1
3503,1660857746994716480,8508,1660857747006108977,11.392497,11.392497,1
3504,1660857747095519379,8510,1660857747128329881,32.810502,32.810502,0
3505,1660857747196379260,8512,1660857747209787649,13.408389,13.408389,1
3506,1660857747297239378,8514,1660857747291273713,-5.965665,5.965665,1
3507,1660857747398099259,8517,1660857747413483617,15.384358,15.384358,1
3508,1660857747498959377,8519,1660857747494957041,-4.002336,4.002336,1
3509,1660857747599819258,8522,1660857747617170137,17.350879,17.350879,1
3510,1660857747700679377,8524,1660857747698637753,-2.041624,2.041624,1
3511,1660857747801539258,8527,1660857747820859945,19.320687,19.320687,1
3512,1660857747902399376,8529,1660857747902346977,-0.052399,0.052399,1
3513,1660857748003212288,8531,1660857747983802105,-19.410183,19.410183,1
3514,1660857748104071453,8534,1660857748106011945,1.940492,1.940492,1
3515,1660857748204931334,8536,1660857748187495073,-17.436261,17.436261,1
3516,1660857748305791452,8539,1660857748309701489,3.910037,3.910037,1
3517,1660857748406651333,8541,1660857748391182849,-15.468484,15.468484,1
3518,1660857748507511452,8544,1660857748513390265,5.878813,5.878813,1
3519,1660857748608371332,8546,1660857748594867233,-13.504099,13.504099,1
3520,1660857748709231451,8548,1660857748676340169,-32.891282,32.891282,0
3521,1660857748810091332,8550,1660857748798563201,-11.528131,11.528131,1
3522,1660857748910951451,8553,1660857748920808585,9.857134,9.857134,1
3523,1660857749011745289,8555,1660857749002243713,-9.501576,9.501576,1
3524,1660857749112605408,8558,1660857749124458721,11.853313,11.853313,1
3525,1660857749213465289,8560,1660857749205930585,-7.534704,7.534704,1
3526,1660857749314325407,8563,1660857749328142593,13.817186,13.817186,1
3527,1660857749415185288,8565,1660857749409613945,-5.571343,5.571343,1
3528,1660857749516045407,8568,1660857749531826489,15.781082,15.781082,1
3529,1660857749616905287,8570,1660857749613303265,-3.602022,3.602022,1
3530,1660857749717765406,8573,1660857749735513105,17.747699,17.747699,1
3531,1660857749818625287,8575,1660857749816985265,-1.640022,1.640022,1
3532,1660857749919485405,8578,1660857749939198201,19.712796,19.712796,1
3533,1660857750020288304,8580,1660857750020684073,0.395769,0.395769,1
3534,1660857750121148422,8582,1660857750102157881,-18.990541,18.990541,1
3535,1660857750222008303,8585,1660857750224366073,2.35777,2.35777,1
3536,1660857750322868422,8587,1660857750305831625,-17.036797,17.036797,1
3537,1660857750423728303,8590,1660857750428051881,4.323578,4.323578,1
3538,1660857750524588421,8592,1660857750509527233,-15.061188,15.061188,1
3539,1660857750625448302,8594,1660857750632571871,7.123569,7.123569,1
3540,1660857750726308420,8596,1660857750714016323,-12.292097,12.292097,1
3541,1660857750827168301,8599,1660857750836257818,9.089517,9.089517,1
3542,1660857750928028420,8601,1660857750917712234,-10.316186,10.316186,1
3543,1660857751028832272,8604,1660857751039924274,11.092002,11.092002,1
3544,1660857751129692391,8606,1660857751121400106,-8.292285,8.292285,1
3545,1660857751230552271,8609,1660857751243652242,13.099971,13.099971,1
3546,1660857751331412390,8611,1660857751325107306,-6.305084,6.305084,1
3547,1660857751432272271,8614,1660857751447296498,15.024227,15.024227,1
3548,1660857751533132389,8616,1660857751528780210,-4.352179,4.352179,1
3549,1660857751633992270,8619,1660857751651010786,17.018516,17.018516,1
3550,1660857751734852389,8621,1660857751732472402,-2.379987,2.379987,1
3551,1660857751835711315,8624,1660857751854692338,18.981023,18.981023,1
3552,1660857751936571434,8626,1660857751936155306,-0.416128,0.416128,1
3553,1660857752037374333,8628,1660857752017625306,-19.749027,19.749027,1
3554,1660857752138234451,8631,1660857752139836242,1.601791,1.601791,1
3555,1660857752239094332,8633,1660857752262057274,22.962942,22.962942,0
3556,1660857752339954451,8635,1660857752343536850,3.582399,3.582399,1
3557,1660857752440814332,8637,1660857752425053818,-15.760514,15.760514,1
3558,1660857752541674450,8640,1660857752547210946,5.536496,5.536496,1
3559,1660857752642534331,8642,1660857752628701402,-13.832929,13.832929,1
3560,1660857752743394449,8645,1660857752750894274,7.499825,7.499825,1
3561,1660857752844254330,8647,1660857752832381850,-11.87248,11.87248,1
3562,1660857752945114449,8650,1660857752954598370,9.483921,9.483921,1
3563,1660857753045918301,8652,1660857753036067562,-9.850739,9.850739,1
3564,1660857753146778420,8655,1660857753158285010,11.50659,11.50659,1
3565,1660857753247638301,8657,1660857753239746338,-7.891963,7.891963,1
3566,1660857753348498419,8660,1660857753361970434,13.472015,13.472015,1
3567,1660857753449355990,8662,1660857753443005855,-6.350135,6.350135,1
3568,1660857753550215155,8665,1660857753565070391,14.855236,14.855236,1
3569,1660857753651075035,8667,1660857753646622245,-4.45279,4.45279,1
3570,1660857753751937464,8670,1660857753768839469,16.902005,16.902005,1
3571,1660857753852797344,8672,1660857753852075701,-0.721643,0.721643,1
3572,1660857753953657463,8674,1660857753935645445,-18.012018,18.012018,1
3573,1660857754054461316,8677,1660857754057787140,3.325824,3.325824,1
3574,1660857754155321434,8679,1660857754139818518,-15.502916,15.502916,1
3575,1660857754256181315,8682,1660857754262034382,5.853067,5.853067,1
3576,1660857754357041433,8684,1660857754384239902,27.198469,27.198469,0
3577,1660857754457901314,8686,1660857754465715254,7.81394,7.81394,1
3578,1660857754558761433,8688,1660857754547190838,-11.570595,11.570595,1
3579,1660857754659621314,8691,1660857754669408574,9.78726,9.78726,1
3580,1660857754760481432,8693,1660857754750882414,-9.599018,9.599018,1
3581,1660857754861341313,8696,1660857754873090446,11.749133,11.749133,1
3582,1660857754962201431,8698,1660857754954568966,-7.632465,7.632465,1
3583,1660857755063004330,8701,1660857755076791966,13.787636,13.787636,1
3584,1660857755163864449,8703,1660857755158246614,-5.617835,5.617835,1
3585,1660857755264724330,8706,1660857755280500126,15.775796,15.775796,1
3586,1660857755365584448,8708,1660857755361942870,-3.641578,3.641578,1
3587,1660857755466443375,8711,1660857755483163644,16.720269,16.720269,1
3588,1660857755567303255,8713,1660857755562901176,-4.402079,4.402079,1
3589,1660857755668163374,8716,1660857755683095469,14.932095,14.932095,1
3590,1660857755769023255,8718,1660857755763954571,-5.068684,5.068684,1
3591,1660857755869883373,8721,1660857755885468735,15.585362,15.585362,1
3592,1660857755970743254,8723,1660857755966376813,-4.366441,4.366441,1
3593,1660857756071547345,8725,1660857756088337611,16.790266,16.790266,1
3594,1660857756172407463,8727,1660857756170011702,-2.395761,2.395761,1
3595,1660857756273267344,8730,1660857756293852878,20.585534,20.585534,0
3596,1660857756374127463,8732,1660857756376870222,2.742759,2.742759,1
3597,1660857756474987343,8734,1660857756460199902,-14.787441,14.787441,1
3598,1660857756575847462,8737,1660857756584074670,8.227208,8.227208,1
3599,1660857756676707342,8739,1660857756665540958,-11.166384,11.166384,1
3600,1660857756777567461,8742,1660857756787747614,10.180153,10.180153,1
3601,1660857756878427342,8744,1660857756869237798,-9.189544,9.189544,1
3602,1660857756979287460,8746,1660857756960703966,-18.583494,18.583494,1
3603,1660857757080091313,8749,1660857757092928998,12.837685,12.837685,1
3604,1660857757180951431,8751,1660857757174385902,-6.565529,6.565529,1
3605,1660857757281811312,8754,1660857757296600894,14.789582,14.789582,1
3606,1660857757382670477,8756,1660857757378075190,-4.595287,4.595287,1
3607,1660857757483530358,8759,1660857757500276902,16.746544,16.746544,1
3608,1660857757584390476,8761,1660857757571757774,-12.632702,12.632702,1
3609,1660857757685250357,8764,1660857757693985934,8.735577,8.735577,1
3610,1660857757786110476,8766,1660857757775443710,-10.666766,10.666766,1
3611,1660857757886970356,8768,1660857757866924062,-20.046294,20.046294,0
3612,1660857757987830475,8771,1660857757989148966,1.318491,1.318491,1
3613,1660857758088633373,8773,1660857758111350678,22.717305,22.717305,0
3614,1660857758189493254,8775,1660857758182821382,-6.671872,6.671872,1
3615,1660857758290353373,8778,1660857758305079774,14.726401,14.726401,1
3616,1660857758391213254,8780,1660857758386525190,-4.688064,4.688064,1
3617,1660857758492073372,8783,1660857758508728646,16.655274,16.655274,1
3618,1660857758592933253,8785,1660857758580195710,-12.737543,12.737543,1
3619,1660857758693793371,8788,1660857758702436742,8.643371,8.643371,1
3620,1660857758794653252,8790,1660857758793880966,-0.772286,0.772286,1
3621,1660857758895511061,8792,1660857758875371806,-20.139255,20.139255,0
3622,1660857758996373252,8795,1660857758997588902,1.21565,1.21565,1
3623,1660857759097177342,8797,1660857759079056934,-18.120408,18.120408,1
3624,1660857759198036268,8800,1660857759201262062,3.225794,3.225794,1
3625,1660857759298896387,8803,1660857759313473158,14.576771,14.576771,1
3626,1660857759399756268,8805,1660857759394937702,-4.818566,4.818566,1
3627,1660857759500616387,8808,1660857759517163222,16.546835,16.546835,1
3628,1660857759601476267,8810,1660857759598630710,-2.845557,2.845557,1
3629,1660857759702336386,8812,1660857759690112510,-12.223876,12.223876,1
3630,1660857759803196267,8814,1660857759812321478,9.125211,9.125211,1
3631,1660857759904056385,8816,1660857759893794934,-10.261451,10.261451,1
3632,1660857760004860476,8819,1660857760016007958,11.147482,11.147482,1
3633,1660857760105720356,8821,1660857760097479638,-8.240718,8.240718,1
3634,1660857760206580475,8823,1660857760188951190,-17.629285,17.629285,1
3635,1660857760307440355,8826,1660857760311170414,3.730059,3.730059,1
3636,1660857760408300474,8828,1660857760392640710,-15.659764,15.659764,1
3637,1660857760509160355,8831,1660857760514858806,5.698451,5.698451,1
3638,1660857760610020474,8833,1660857760596327582,-13.692892,13.692892,1
3639,1660857760710880354,8836,1660857760718542254,7.6619,7.6619,1
3640,1660857760811740473,8838,1660857760800033774,-11.706699,11.706699,1
3641,1660857760912600353,8841,1660857760922225902,9.625549,9.625549,1
3642,1660857761013403252,8843,1660857761003714414,-9.688838,9.688838,1
3643,1660857761114262417,8846,1660857761125932262,11.669845,11.669845,1
3644,1660857761215122298,8848,1660857761207401414,-7.720884,7.720884,1
3645,1660857761315982416,8851,1660857761329606998,13.624582,13.624582,1
3646,1660857761416842297,8853,1660857761411127726,-5.714571,5.714571,1
3647,1660857761517702416,8855,1660857761533296542,15.594126,15.594126,1
3648,1660857761618562296,8857,1660857761614767222,-3.795074,3.795074,1
3649,1660857761719422415,8860,1660857761736980318,17.557903,17.557903,1
3650,1660857761820282296,8862,1660857761818452670,-1.829626,1.829626,1
3651,1660857761921142414,8865,1660857761940668766,19.526352,19.526352,1
3652,1660857762021946266,8867,1660857762022154742,0.208476,0.208476,1
3653,1660857762122806385,8869,1660857762103626742,-19.179643,19.179643,1
