sequence,frame,window,phase,relative_time_s,init_type,init_to_raw_translation_m,init_to_raw_rotation_deg,initial_translation_error_m,raw_endpoint_translation_error_m,translation_error_change_m,correction_ratio_translation,fitness,transformation_probability,iterations,converged
Floor01,F01_NDT_1149,W3_P050,PHASE2,115.277,PERFECT_INCREMENT,0.0685057,0.335083,0.554111,0.621895,0.067784,-0.122329280595,0.0799389,1.72195,2,1
Floor01,F01_NDT_1150,W3_P050,PHASE2,115.377,ONLINE_BASELINE,0.0161456,0.10423,0.66126,0.646887,-0.014373,0.0217357771527,0.0594908,1.75883,1,1
Floor01,F01_NDT_1150,W3_P050,PHASE2,115.377,ORACLE_RELATIVE,0.631276,0.821467,0,0.631276,0.631276,NA,0.062938,1.76251,10,1
Floor01,F01_NDT_1150,W3_P050,PHASE2,115.377,PERFECT_INCREMENT,0.045954,0.313213,0.607375,0.594731,-0.012644,0.0208174521506,0.0686692,1.72234,2,1
Floor01,F01_NDT_1151,W3_P050,PHASE2,115.478,ONLINE_BASELINE,0.00631052,0.0804505,0.618862,0.615392,-0.00347,0.00560706587252,0.0535039,1.76415,1,1
Floor01,F01_NDT_1151,W3_P050,PHASE2,115.478,ORACLE_RELATIVE,0.61003,0.492259,0,0.61003,0.61003,NA,0.060324,1.74666,9,1
Floor01,F01_NDT_1151,W3_P050,PHASE2,115.478,PERFECT_INCREMENT,0.0309019,0.171749,0.647798,0.619311,-0.028487,0.0439751280492,0.0549564,1.7444,1,1
Floor01,F01_NDT_1152,W3_P050,PHASE2,115.579,ONLINE_BASELINE,0.0147964,0.0638111,0.584548,0.576708,-0.00784,0.0134120722336,0.0569966,1.75778,1,1
Floor01,F01_NDT_1152,W3_P050,PHASE2,115.579,ORACLE_RELATIVE,0.568099,0.960555,0,0.568099,0.568099,NA,0.0630282,1.76429,9,1
Floor01,F01_NDT_1152,W3_P050,PHASE2,115.579,PERFECT_INCREMENT,0.0111441,0.112931,0.615899,0.61094,-0.004959,0.00805164483138,0.0599373,1.7691,1,1
Floor01,F01_NDT_1153,W3_P050,PHASE2,115.68,ONLINE_BASELINE,0.0261222,0.142009,0.599984,0.596559,-0.003425,0.00570848555961,0.0589554,1.77967,1,1
Floor01,F01_NDT_1153,W3_P050,PHASE2,115.68,ORACLE_RELATIVE,0.583283,0.849273,0,0.583283,0.583283,NA,0.0640621,1.76704,9,1
Floor01,F01_NDT_1153,W3_P050,PHASE2,115.68,PERFECT_INCREMENT,0.0202538,0.185026,0.575359,0.581407,0.006048,-0.0105116979138,0.0637631,1.76682,1,1
Floor01,F01_NDT_1154,W3_P050,PHASE2,115.781,ONLINE_BASELINE,0.023439,0.0777816,0.622303,0.622483,0.00018,-0.000289248163676,0.0618918,1.76563,1,1
Floor01,F01_NDT_1154,W3_P050,PHASE2,115.781,ORACLE_RELATIVE,0.617253,0.618028,0,0.617253,0.617253,NA,0.0633803,1.76071,10,1
Floor01,F01_NDT_1154,W3_P050,PHASE2,115.781,PERFECT_INCREMENT,0.0220962,0.122506,0.595697,0.597439,0.001742,-0.00292430547745,0.0627266,1.74743,1,1
Floor01,F01_NDT_1155,W3_P050,PHASE2,115.882,ONLINE_BASELINE,0.0125724,0.00901842,0.624245,0.630102,0.005857,-0.00938253410119,0.0575619,1.75614,1,1
Floor01,F01_NDT_1155,W3_P050,PHASE2,115.882,ORACLE_RELATIVE,0.621721,0.816444,0,0.621721,0.621721,NA,0.0647438,1.74147,9,1
Floor01,F01_NDT_1155,W3_P050,PHASE2,115.882,PERFECT_INCREMENT,0.0119456,0.0666821,0.623296,0.633029,0.009733,-0.015615373755,0.0587794,1.75016,1,1
Floor01,F01_NDT_1156,W3_P050,PHASE2,115.982,ONLINE_BASELINE,0.012253,0.121539,0.638121,0.626338,-0.011783,0.0184651500264,0.0559007,1.7647,1,1
Floor01,F01_NDT_1156,W3_P050,PHASE2,115.982,ORACLE_RELATIVE,0.586522,0.551575,0,0.586522,0.586522,NA,0.0625598,1.74915,9,1
Floor01,F01_NDT_1156,W3_P050,PHASE2,115.982,PERFECT_INCREMENT,0.015212,0.159212,0.630831,0.616007,-0.014824,0.0234991622162,0.0556908,1.7662,1,1
Floor01,F01_NDT_1365,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.061,ONLINE_BASELINE,0.114387,0.152427,0.635189,0.734491,0.099302,-0.156334571285,0.224939,1.45218,3,1
Floor01,F01_NDT_1365,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.061,ORACLE_RELATIVE,0.843281,0.581471,0,0.843281,0.843281,NA,0.243923,1.43373,12,1
Floor01,F01_NDT_1365,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.061,PERFECT_INCREMENT,0.0460494,0.371173,0.705383,0.725155,0.019772,-0.0280301623373,0.238146,1.44468,2,1
Floor01,F01_NDT_1366,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.162,ONLINE_BASELINE,0.0258525,0.0838507,0.768901,0.749533,-0.019368,0.0251891986094,0.21369,1.4854,1,1
Floor01,F01_NDT_1366,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.162,ORACLE_RELATIVE,0.795855,0.352126,0,0.795855,0.795855,NA,0.243272,1.43718,11,1
Floor01,F01_NDT_1366,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.162,PERFECT_INCREMENT,0.0490893,0.353555,0.738789,0.732731,-0.006058,0.00819990552106,0.216258,1.49789,2,1
Floor01,F01_NDT_1367,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.263,ONLINE_BASELINE,0.0141228,0.0428385,0.795804,0.785103,-0.010701,0.0134467783525,0.224678,1.4924,1,1
Floor01,F01_NDT_1367,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.263,ORACLE_RELATIVE,0.857391,0.720644,0,0.857391,0.857391,NA,0.267379,1.42081,12,1
Floor01,F01_NDT_1367,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.263,PERFECT_INCREMENT,0.0343088,0.42141,0.752412,0.783254,0.030842,-0.0409908401248,0.218251,1.48999,2,1
Floor01,F01_NDT_1368,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.364,ONLINE_BASELINE,0.0218085,0.0565079,0.823082,0.820058,-0.003024,0.00367399602956,0.233921,1.49185,1,1
Floor01,F01_NDT_1368,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.364,ORACLE_RELATIVE,0.843855,0.587173,0,0.843855,0.843855,NA,0.248935,1.44538,12,1
Floor01,F01_NDT_1368,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.364,PERFECT_INCREMENT,0.0278421,0.406715,0.788729,0.780093,-0.008636,0.0109492614066,0.251739,1.48514,1,1
Floor01,F01_NDT_1369,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.464,ONLINE_BASELINE,0.0213637,0.0855139,0.80225,0.804849,0.002599,-0.00323963851667,0.250589,1.51104,1,1
Floor01,F01_NDT_1369,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.464,ORACLE_RELATIVE,0.852134,0.42853,0,0.852134,0.852134,NA,0.276936,1.44643,12,1
Floor01,F01_NDT_1369,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.464,PERFECT_INCREMENT,0.0676415,0.21873,0.825872,0.792335,-0.033537,0.0406079876785,0.267873,1.50061,2,1
Floor01,F01_NDT_1370,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.565,ONLINE_BASELINE,0.0305183,0.095638,0.794535,0.787803,-0.006732,0.00847288036399,0.254555,1.48632,1,1
Floor01,F01_NDT_1370,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.565,ORACLE_RELATIVE,0.80646,0.377991,0,0.80646,0.80646,NA,0.286923,1.46231,11,1
Floor01,F01_NDT_1370,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.565,PERFECT_INCREMENT,0.0211368,0.147399,0.809589,0.802043,-0.007546,0.00932077881493,0.245097,1.48853,1,1
Floor01,F01_NDT_1371,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.666,ONLINE_BASELINE,0.0170125,0.094179,0.821316,0.807307,-0.014009,0.017056772302,0.232071,1.49992,1,1
Floor01,F01_NDT_1371,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.666,ORACLE_RELATIVE,0.843699,0.519162,0,0.843699,0.843699,NA,0.243284,1.43619,12,1
Floor01,F01_NDT_1371,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.666,PERFECT_INCREMENT,0.0498674,0.363332,0.790461,0.804689,0.014228,-0.0179996230048,0.243845,1.48937,2,1
Floor01,F01_NDT_1372,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.767,ONLINE_BASELINE,0.0540321,0.0852152,0.831424,0.879297,0.047873,-0.0575795262105,0.249366,1.48609,2,1
Floor01,F01_NDT_1372,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.767,ORACLE_RELATIVE,0.914522,0.401341,0,0.914522,0.914522,NA,0.2964,1.43024,13,1
Floor01,F01_NDT_1372,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.767,PERFECT_INCREMENT,0.0989598,0.102838,0.809309,0.877373,0.068064,-0.0841013753708,0.250896,1.49333,2,1
Floor01,F01_NDT_1373,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.868,ONLINE_BASELINE,0.0778715,0.138902,0.960758,0.886608,-0.07415,0.0771786443621,0.282559,1.51217,2,1
Floor01,F01_NDT_1373,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.868,ORACLE_RELATIVE,0.906281,0.768657,0,0.906281,0.906281,NA,0.310583,1.41145,13,1
Floor01,F01_NDT_1373,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.868,PERFECT_INCREMENT,0.0595206,0.477571,0.883193,0.888928,0.005735,-0.00649348443658,0.269971,1.51865,2,1
Floor01,F01_NDT_1374,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.969,ONLINE_BASELINE,0.0551195,0.30689,0.895563,0.935001,0.039438,-0.0440371029174,0.275778,1.4988,2,1
Floor01,F01_NDT_1374,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.969,ORACLE_RELATIVE,0.955324,0.367323,0,0.955324,0.955324,NA,0.299088,1.43435,14,1
Floor01,F01_NDT_1374,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,137.969,PERFECT_INCREMENT,0.0592896,0.401201,0.890648,0.916436,0.025788,-0.0289541996389,0.299006,1.4966,2,1
Floor01,F01_NDT_1375,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.07,ONLINE_BASELINE,0.129818,0.0756135,0.819781,0.868756,0.048975,-0.0597415651253,0.283867,1.49478,3,1
Floor01,F01_NDT_1375,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.07,ORACLE_RELATIVE,0.881641,0.917268,0,0.881641,0.881641,NA,0.277744,1.45696,12,1
Floor01,F01_NDT_1375,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.07,PERFECT_INCREMENT,0.0945404,0.387777,0.939467,0.851669,-0.087798,0.0934551187003,0.38015,1.40326,2,1
Floor01,F01_NDT_1376,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.17,ONLINE_BASELINE,0.0776135,0.14632,0.813013,0.798926,-0.014087,0.0173269062118,0.298208,1.47348,2,1
Floor01,F01_NDT_1376,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.17,ORACLE_RELATIVE,0.830085,0.577775,0,0.830085,0.830085,NA,0.307812,1.42863,12,1
Floor01,F01_NDT_1376,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.17,PERFECT_INCREMENT,0.0711247,0.228655,0.870296,0.848351,-0.021945,0.0252155588443,0.280545,1.45739,2,1
Floor01,F01_NDT_1377,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.271,ONLINE_BASELINE,0.0576238,0.241965,0.827089,0.776169,-0.05092,0.0615653212653,0.30147,1.4829,2,1
Floor01,F01_NDT_1377,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.271,ORACLE_RELATIVE,0.798818,1.85846,0,0.798818,0.798818,NA,0.384689,1.37245,12,1
Floor01,F01_NDT_1377,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.271,PERFECT_INCREMENT,0.155004,0.656619,0.80297,0.784978,-0.017992,0.0224068147004,0.356188,1.34005,3,1
Floor01,F01_NDT_1378,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.372,ONLINE_BASELINE,0.0451193,0.0976242,0.751526,0.789016,0.03749,-0.0498851669803,0.26757,1.48297,2,1
Floor01,F01_NDT_1378,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.372,ORACLE_RELATIVE,0.856195,0.374691,0,0.856195,0.856195,NA,0.324173,1.42112,12,1
Floor01,F01_NDT_1378,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.372,PERFECT_INCREMENT,0.148676,0.637457,0.780759,0.776159,-0.0046,0.00589170281739,0.389749,1.36915,3,1
Floor01,F01_NDT_1379,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.473,ONLINE_BASELINE,0.0156918,0.0109576,0.771137,0.7725,0.001363,-0.00176751990891,0.229879,1.48673,1,1
Floor01,F01_NDT_1379,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.473,ORACLE_RELATIVE,0.814101,1.23973,0,0.814101,0.814101,NA,0.297546,1.39743,13,1
Floor01,F01_NDT_1379,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.473,PERFECT_INCREMENT,0.0611712,0.713176,0.788066,0.811984,0.023918,-0.0303502498522,0.221707,1.46211,2,1
Floor01,F01_NDT_1380,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.574,ONLINE_BASELINE,0.0630751,0.323388,0.767139,0.784281,0.017142,-0.0223453637476,0.28399,1.46046,2,1
Floor01,F01_NDT_1380,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.574,ORACLE_RELATIVE,0.793667,0.794294,0,0.793667,0.793667,NA,0.341724,1.39431,11,1
Floor01,F01_NDT_1380,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.574,PERFECT_INCREMENT,0.0615493,0.395004,0.771207,0.778415,0.007208,-0.00934638819409,0.286981,1.47307,2,1
Floor01,F01_NDT_1381,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.675,ONLINE_BASELINE,0.021115,0.0294014,0.856828,0.858035,0.001207,-0.0014086841233,0.280257,1.47927,1,1
Floor01,F01_NDT_1381,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.675,ORACLE_RELATIVE,0.865894,1.17833,0,0.865894,0.865894,NA,0.315491,1.41208,13,1
Floor01,F01_NDT_1381,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.675,PERFECT_INCREMENT,0.0798895,0.466191,0.789143,0.862596,0.073453,-0.0930794545475,0.31215,1.436,2,1
Floor01,F01_NDT_1382,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.776,ONLINE_BASELINE,0.0666684,0.851892,0.935306,0.882524,-0.052782,0.0564328679598,0.256109,1.48099,4,1
Floor01,F01_NDT_1382,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.776,ORACLE_RELATIVE,0.926174,0.76334,0,0.926174,0.926174,NA,0.285128,1.41107,14,1
Floor01,F01_NDT_1382,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.776,PERFECT_INCREMENT,0.100698,0.919513,0.862226,0.876497,0.014271,-0.016551345007,0.262702,1.46683,2,1
Floor01,F01_NDT_1383,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.876,ONLINE_BASELINE,0.168097,2.41708,0.844634,0.944821,0.100187,-0.118615873858,0.311788,1.4691,7,1
Floor01,F01_NDT_1383,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.876,ORACLE_RELATIVE,0.771997,1.76866,0,0.771997,0.771997,NA,1.02376,0.859692,13,1
Floor01,F01_NDT_1383,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.876,PERFECT_INCREMENT,0.0824907,1.52469,0.879073,0.928911,0.049838,-0.0566938126868,0.315624,1.46029,6,1
Floor01,F01_NDT_1384,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.977,ONLINE_BASELINE,0.159636,0.994825,1.01411,0.930252,-0.083858,0.08269122679,0.652275,0.986255,3,1
Floor01,F01_NDT_1384,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.977,ORACLE_RELATIVE,0.893689,2.06509,0,0.893689,0.893689,NA,0.343868,1.45133,15,1
Floor01,F01_NDT_1384,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,138.977,PERFECT_INCREMENT,0.486946,1.10678,0.937101,1.19794,0.260839,-0.278346731035,1.60648,0.873464,9,1
Floor01,F01_NDT_1385,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.078,ONLINE_BASELINE,0.213979,0.503339,0.918279,1.1085,0.190221,-0.207149461111,3.30476,0.731821,4,1
Floor01,F01_NDT_1385,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.078,ORACLE_RELATIVE,0.939608,1.5526,0,0.939608,0.939608,NA,0.238129,1.51519,15,1
Floor01,F01_NDT_1385,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.078,PERFECT_INCREMENT,0.13764,0.684428,0.916029,1.05025,0.134221,-0.146524837096,3.71885,0.705337,3,1
Floor01,F01_NDT_1386,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.179,ONLINE_BASELINE,0.163677,0.527075,1.29461,1.25978,-0.03483,0.0269038552151,4.09451,0.684968,3,1
Floor01,F01_NDT_1386,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.179,ORACLE_RELATIVE,0.85993,1.84409,0,0.85993,0.85993,NA,0.124001,1.57856,13,1
Floor01,F01_NDT_1386,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.179,PERFECT_INCREMENT,0.107662,0.943876,1.09326,1.10071,0.00745,-0.00681448145912,3.87262,0.671387,3,1
Floor01,F01_NDT_1387,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.28,ONLINE_BASELINE,0.232511,0.251286,1.48093,1.63783,0.1569,-0.105946938748,8.90464,0.689978,4,1
Floor01,F01_NDT_1387,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.28,ORACLE_RELATIVE,0.836241,1.4929,0,0.836241,0.836241,NA,0.284212,1.40598,13,1
Floor01,F01_NDT_1387,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.28,PERFECT_INCREMENT,0.0739989,0.246541,1.27346,1.33802,0.06456,-0.0506965275706,8.39277,0.680384,2,1
Floor01,F01_NDT_1388,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.381,ONLINE_BASELINE,0.157825,0.831001,2.03315,1.97515,-0.058,0.0285271622851,10.8745,0.70327,3,1
Floor01,F01_NDT_1388,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.381,ORACLE_RELATIVE,0.739079,0.881941,0,0.739079,0.739079,NA,0.343586,1.40357,12,1
Floor01,F01_NDT_1388,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.381,PERFECT_INCREMENT,0.149888,0.313373,1.65057,1.63769,-0.01288,0.00780336489819,11.0221,0.6977,3,1
Floor01,F01_NDT_1389,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.482,ONLINE_BASELINE,0.158027,1.33376,2.3221,2.3348,0.0127,-0.0054691873735,12.4088,0.709301,3,1
Floor01,F01_NDT_1389,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.482,ORACLE_RELATIVE,0.848096,0.965348,0,0.848096,0.848096,NA,0.355293,1.34346,13,1
Floor01,F01_NDT_1389,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.482,PERFECT_INCREMENT,0.153315,1.12162,1.99517,1.97948,-0.01569,0.00786399153957,12.6888,0.689645,3,1
Floor01,F01_NDT_1390,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.582,ONLINE_BASELINE,0.13069,0.671649,2.69455,2.70102,0.00647,-0.002401143048,13.7421,0.725445,3,1
Floor01,F01_NDT_1390,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.582,ORACLE_RELATIVE,0.798895,1.22769,0,0.798895,0.798895,NA,0.283427,1.38767,12,1
Floor01,F01_NDT_1390,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.582,PERFECT_INCREMENT,0.0201464,0.0670459,2.35647,2.34137,-0.0151,0.00640788976732,13.3022,0.723075,1,1
Floor01,F01_NDT_1391,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.683,ONLINE_BASELINE,0.133809,0.610622,2.96059,3.00483,0.04424,-0.0149429674491,16.3902,0.709917,3,1
Floor01,F01_NDT_1391,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.683,ORACLE_RELATIVE,0.76897,1.12419,0,0.76897,0.76897,NA,0.358828,1.31736,12,1
Floor01,F01_NDT_1391,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.683,PERFECT_INCREMENT,0.0232316,0.291383,2.67171,2.68643,0.01472,-0.00550958000681,16.7214,0.736138,1,1
Floor01,F01_NDT_1392,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.784,ONLINE_BASELINE,0.0611792,0.679422,3.31629,3.2702,-0.04609,0.0138980607848,16.6503,0.73497,2,1
Floor01,F01_NDT_1392,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.784,ORACLE_RELATIVE,0.615444,0.613193,0,0.615444,0.615444,NA,0.27723,1.35198,9,1
Floor01,F01_NDT_1392,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.784,PERFECT_INCREMENT,0.139011,0.687495,2.97124,2.92777,-0.04347,0.0146302553816,16.8764,0.746047,3,1
Floor01,F01_NDT_1393,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.885,ONLINE_BASELINE,0.20017,0.394789,3.67658,3.63148,-0.0451,0.012266834939,17.1609,0.735973,4,1
Floor01,F01_NDT_1393,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.885,ORACLE_RELATIVE,0.665949,2.35688,0,0.665949,0.665949,NA,0.271148,1.34911,10,1
Floor01,F01_NDT_1393,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.885,PERFECT_INCREMENT,0.0278621,0.214104,3.31942,3.32462,0.0052,-0.00156653873267,15.7102,0.748825,1,1
Floor01,F01_NDT_1394,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.986,ONLINE_BASELINE,0.142844,0.235205,3.99157,4.04858,0.05701,-0.0142826005807,14.9918,0.770383,3,1
Floor01,F01_NDT_1394,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.986,ORACLE_RELATIVE,0.885873,1.12374,0,0.885873,0.885873,NA,0.284796,1.35638,14,1
Floor01,F01_NDT_1394,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,139.986,PERFECT_INCREMENT,0.0873118,0.699182,3.68551,3.69893,0.01342,-0.00364128709459,15.6186,0.790707,2,1
Floor01,F01_NDT_1395,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.087,ONLINE_BASELINE,0.0779236,0.293044,4.31581,4.32628,0.01047,-0.00242596407163,15.3151,0.784079,2,1
Floor01,F01_NDT_1395,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.087,ORACLE_RELATIVE,0.773578,0.828548,0,0.773578,0.773578,NA,0.322348,1.30785,11,1
Floor01,F01_NDT_1395,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.087,PERFECT_INCREMENT,0.0145818,0.199657,4.0248,4.03696,0.01216,-0.00302126813755,16.1351,0.782591,1,1
Floor01,F01_NDT_1396,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.188,ONLINE_BASELINE,0.139261,0.35396,4.59914,4.48012,-0.11902,0.0258787512448,15.5587,0.795749,4,1
Floor01,F01_NDT_1396,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.188,ORACLE_RELATIVE,0.79294,0.334905,0,0.79294,0.79294,NA,0.316666,1.27111,12,1
Floor01,F01_NDT_1396,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.188,PERFECT_INCREMENT,0.0547357,0.0816546,4.30012,4.25965,-0.04047,0.00941136526423,15.2362,0.806645,2,1
Floor01,F01_NDT_1397,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.288,ONLINE_BASELINE,0.0234032,0.133574,4.59148,4.57586,-0.01562,0.00340195318285,15.6322,0.772583,1,1
Floor01,F01_NDT_1397,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.288,ORACLE_RELATIVE,0.808053,1.55512,0,0.808053,0.808053,NA,0.312043,1.34029,15,1
Floor01,F01_NDT_1397,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.288,PERFECT_INCREMENT,0.0843577,0.679723,4.45673,4.37698,-0.07975,0.0178942857207,15.0606,0.770425,3,1
Floor01,F01_NDT_1398,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.389,ONLINE_BASELINE,0.0214433,0.208065,4.66749,4.66052,-0.00697,0.00149330796638,17.7621,0.769535,1,1
Floor01,F01_NDT_1398,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.389,ORACLE_RELATIVE,0.719689,1.16296,0,0.719689,0.719689,NA,0.383899,1.35867,11,1
Floor01,F01_NDT_1398,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.389,PERFECT_INCREMENT,0.0304443,0.696075,4.55027,4.54186,-0.00841,0.00184824197245,18.2166,0.773307,1,1
Floor01,F01_NDT_1399,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.49,ONLINE_BASELINE,0.0626775,0.204261,4.87273,4.8701,-0.00263,0.000539738503878,19.4386,0.746399,2,1
Floor01,F01_NDT_1399,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.49,ORACLE_RELATIVE,0.757018,0.982083,0,0.757018,0.757018,NA,0.34355,1.38133,11,1
Floor01,F01_NDT_1399,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.49,PERFECT_INCREMENT,0.0149228,0.298814,4.6851,4.68203,-0.00307,0.000655268830975,20.0872,0.742698,1,1
Floor01,F01_NDT_1400,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.591,ONLINE_BASELINE,0.0584014,0.576523,5.07077,5.05248,-0.01829,0.00360694726836,17.4973,0.782358,2,1
Floor01,F01_NDT_1400,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.591,ORACLE_RELATIVE,0.725265,0.840055,0,0.725265,0.725265,NA,0.323229,1.38815,11,1
Floor01,F01_NDT_1400,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.591,PERFECT_INCREMENT,0.0173971,0.34151,4.89347,4.88011,-0.01336,0.00273016898029,16.0283,0.777499,1,1
Floor01,F01_NDT_1401,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.692,ONLINE_BASELINE,0.077391,0.569548,5.22911,5.1891,-0.04001,0.00765139765658,17.9155,0.751372,2,1
Floor01,F01_NDT_1401,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.692,ORACLE_RELATIVE,0.802021,1.56429,0,0.802021,0.802021,NA,0.300989,1.40789,14,1
Floor01,F01_NDT_1401,W4_RAPID,PHASE2_TO_PHASE3_TRANSITION,140.692,PERFECT_INCREMENT,0.0612282,0.657405,5.04254,5.01721,-0.02533,0.00502326208617,17.5326,0.759132,2,1
