sequence,record_scope,frame,window,phase,relative_time_s,actual_timestamp,init_type,initial_translation_error_m,initial_rotation_error_deg,raw_endpoint_translation_error_m,raw_endpoint_rotation_error_deg,translation_error_change_m,rotation_error_change_deg,correction_ratio_translation,ndt_displacement_translation_m,ndt_displacement_rotation_deg,fitness,transformation_probability,iterations,converged,translation_limited,rotation_limited,baseline_oracle_endpoint_separation_m,baseline_oracle_endpoint_separation_deg,window_stats_inclusion,source,observation_conditioning
Floor01,registration_counterfactual,F01_NDT_0316,W1_TRANSIENT,PHASE1,31.164,1660857424.36,PERFECT_INCREMENT,0.225344,3.85697,0.241641,2.3956,0.016297,-1.46137,-0.0723205410395,0.0362893,2.96803,0.0291598,1.74656,2,1,0,1,0.0406461,0.697733,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0317,W1_TRANSIENT,PHASE1,31.2649,1660857424.46,ONLINE_BASELINE,0.230011,4.59375,0.20694,2.08282,-0.023071,-2.51093,0.100303898509,0.0296307,3.28707,0.0477553,1.63146,1,1,0,1,0.0547503,1.51842,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0317,W1_TRANSIENT,PHASE1,31.2649,1660857424.46,ORACLE_RELATIVE,0,2.96685e-16,0.168775,1.61544,0.168775,1.61544,NA,0.168775,1.61544,0.0287097,1.76815,3,1,0,1,0.0547503,1.51842,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0317,W1_TRANSIENT,PHASE1,31.2649,1660857424.46,PERFECT_INCREMENT,0.225667,4.90178,0.219952,3.06698,-0.005715,-1.8348,0.0253249256648,0.0139744,2.39295,0.0921142,1.43417,1,1,0,1,0.0547503,1.51842,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0318,W1_TRANSIENT,PHASE1,31.3657,1660857424.56,ONLINE_BASELINE,0.182691,6.1517,0.176838,2.1983,-0.005853,-3.9534,0.0320377030067,0.0454265,6.11761,0.0263403,1.786,4,1,0,1,0.0103288,0.36329,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0318,W1_TRANSIENT,PHASE1,31.3657,1660857424.56,ORACLE_RELATIVE,0,3.8455e-15,0.166689,1.86112,0.166689,1.86112,NA,0.166689,1.86112,0.0265935,1.78818,3,1,0,1,0.0103288,0.36329,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0318,W1_TRANSIENT,PHASE1,31.3657,1660857424.56,PERFECT_INCREMENT,0.204524,5.95394,0.21231,2.54124,0.007786,-3.4127,-0.0380688818916,0.0338261,4.54019,0.0496057,1.63911,2,1,0,1,0.0103288,0.36329,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0319,W1_TRANSIENT,PHASE1,31.4666,1660857424.66,ONLINE_BASELINE,0.148604,6.55975,0.186938,1.86378,0.038334,-4.69597,-0.257960754758,0.0571621,6.39558,0.029569,1.77759,4,1,0,1,0.0209937,0.350325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0319,W1_TRANSIENT,PHASE1,31.4666,1660857424.66,ORACLE_RELATIVE,0,1.64187e-15,0.168494,1.69541,0.168494,1.69541,NA,0.168494,1.69541,0.0292758,1.78789,3,1,0,1,0.0209937,0.350325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0319,W1_TRANSIENT,PHASE1,31.4666,1660857424.66,PERFECT_INCREMENT,0.174017,6.72295,0.180478,1.84644,0.006461,-4.87651,-0.0371285564054,0.0301086,6.65008,0.0289914,1.78551,5,1,0,1,0.0209937,0.350325,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0320,W1_TRANSIENT,PHASE1,31.5674,1660857424.77,ONLINE_BASELINE,0.205704,7.28284,0.173153,2.22007,-0.032551,-5.06277,0.158241939875,0.0597989,6.91104,0.0292791,1.7717,5,1,0,1,0.0230732,0.526575,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0320,W1_TRANSIENT,PHASE1,31.5674,1660857424.77,ORACLE_RELATIVE,0,1.86803e-15,0.153338,1.89663,0.153338,1.89663,NA,0.153338,1.89663,0.0290256,1.79244,3,1,0,1,0.0230732,0.526575,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0320,W1_TRANSIENT,PHASE1,31.5674,1660857424.77,PERFECT_INCREMENT,0.183074,7.39911,0.17284,2.2243,-0.010234,-5.17481,0.0559008925353,0.0174987,7.19317,0.0289611,1.77501,5,1,0,1,0.0230732,0.526575,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0321,W1_TRANSIENT,PHASE1,31.6683,1660857424.87,ONLINE_BASELINE,0.163113,8.57228,0.169562,1.97421,0.006449,-6.59807,-0.0395370080864,0.0313477,8.37193,0.0245932,1.77937,7,1,0,1,0.0154201,0.490922,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0321,W1_TRANSIENT,PHASE1,31.6683,1660857424.87,ORACLE_RELATIVE,0,1.33414e-16,0.157871,1.49737,0.157871,1.49737,NA,0.157871,1.49737,0.0256776,1.77634,3,1,0,1,0.0154201,0.490922,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0321,W1_TRANSIENT,PHASE1,31.6683,1660857424.87,PERFECT_INCREMENT,0.168626,8.43557,0.265764,3.66256,0.097138,-4.77301,-0.576055886993,0.179684,5.11683,0.112655,1.35225,3,1,0,1,0.0154201,0.490922,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0322,W1_TRANSIENT,PHASE1,31.7692,1660857424.97,ONLINE_BASELINE,0.167226,9.48936,0.157778,2.01899,-0.009448,-7.47037,0.0564983913985,0.0459235,9.25378,0.0237954,1.79964,10,1,0,1,0.00871184,0.224822,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0322,W1_TRANSIENT,PHASE1,31.7692,1660857424.97,ORACLE_RELATIVE,0,4.4172e-16,0.149557,1.80385,0.149557,1.80385,NA,0.149557,1.80385,0.0243877,1.80019,3,1,0,1,0.00871184,0.224822,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0322,W1_TRANSIENT,PHASE1,31.7692,1660857424.97,PERFECT_INCREMENT,0.163683,9.43967,0.162127,2.03983,-0.001556,-7.39984,0.0095061796277,0.0167627,9.04204,0.0240531,1.7952,9,1,0,1,0.00871184,0.224822,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0323,W1_TRANSIENT,PHASE1,31.87,1660857425.07,ONLINE_BASELINE,0.15413,10.1438,0.181042,9.52718,0.026912,-0.61662,-0.174605852203,0.0276193,0.947427,0.533921,0.731836,1,1,0,1,0.0601189,9.22378,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0323,W1_TRANSIENT,PHASE1,31.87,1660857425.07,ORACLE_RELATIVE,0,1.59069e-15,0.167901,1.62258,0.167901,1.62258,NA,0.167901,1.62258,0.0297426,1.79832,3,1,0,1,0.0601189,9.22378,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0323,W1_TRANSIENT,PHASE1,31.87,1660857425.07,PERFECT_INCREMENT,0.151404,10.223,0.180551,1.91579,0.029147,-8.30721,-0.192511426382,0.0452426,9.87212,0.0291806,1.79877,10,1,0,1,0.0601189,9.22378,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0324,W1_TRANSIENT,PHASE1,31.9708,1660857425.17,ONLINE_BASELINE,0.199317,10.95,0.159829,2.03136,-0.039488,-8.91864,0.19811656808,0.100115,10.7384,0.0252234,1.80372,22,1,0,1,0.0201091,0.265514,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0324,W1_TRANSIENT,PHASE1,31.9708,1660857425.17,ORACLE_RELATIVE,0,0,0.145741,1.77484,0.145741,1.77484,NA,0.145741,1.77484,0.0256127,1.80076,3,1,0,1,0.0201091,0.265514,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0324,W1_TRANSIENT,PHASE1,31.9708,1660857425.17,PERFECT_INCREMENT,0.17677,11.0219,0.161034,1.95662,-0.015736,-9.06528,0.0890196300277,0.0770019,10.771,0.0252155,1.79937,10,1,0,1,0.0201091,0.265514,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0325,W1_TRANSIENT,PHASE1,32.0717,1660857425.27,ONLINE_BASELINE,0.158516,11.7,0.175357,1.95122,0.016841,-9.74878,-0.106241641222,0.0721663,11.4382,0.0261639,1.7702,24,1,0,1,0.0111669,0.122143,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0325,W1_TRANSIENT,PHASE1,32.0717,1660857425.27,ORACLE_RELATIVE,0,3.9757e-16,0.168687,1.84326,0.168687,1.84326,NA,0.168687,1.84326,0.026306,1.77167,3,1,0,1,0.0111669,0.122143,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0325,W1_TRANSIENT,PHASE1,32.0717,1660857425.27,PERFECT_INCREMENT,0.154328,11.6617,0.942721,10.7913,0.788393,-0.8704,-5.10855450728,1.06987,0.920944,0.578029,0.901697,18,1,0,1,0.0111669,0.122143,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0326,W1_TRANSIENT,PHASE1,32.1725,1660857425.37,ONLINE_BASELINE,0.178186,12.5564,0.193262,12.314,0.015076,-0.2424,-0.0846082183785,0.0253267,0.307542,0.673944,0.610678,1,1,0,1,0.0626737,11.974,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0326,W1_TRANSIENT,PHASE1,32.1725,1660857425.37,ORACLE_RELATIVE,0,7.43528e-16,0.133999,1.57515,0.133999,1.57515,NA,0.133999,1.57515,0.0293717,1.7862,3,1,0,1,0.0626737,11.974,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0326,W1_TRANSIENT,PHASE1,32.1725,1660857425.37,PERFECT_INCREMENT,0.172093,12.3034,0.192742,12.0492,0.020649,-0.2542,-0.119987448647,0.0238194,0.266489,0.662127,0.620453,1,1,0,1,0.0626737,11.974,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0327,W1_TRANSIENT,PHASE1,32.2734,1660857425.47,ONLINE_BASELINE,0.213262,12.7716,1.1533,10.0418,0.940038,-2.7298,-4.40790201724,1.01221,2.74739,0.466029,0.924369,16,1,1,1,1.08468,9.98979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0327,W1_TRANSIENT,PHASE1,32.2734,1660857425.47,ORACLE_RELATIVE,0,7.96787e-16,0.119879,1.68726,0.119879,1.68726,NA,0.119879,1.68726,0.0269985,1.79701,3,1,1,1,1.08468,9.98979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0327,W1_TRANSIENT,PHASE1,32.2734,1660857425.47,PERFECT_INCREMENT,0.189781,13.133,1.1211,10.3822,0.931319,-2.7508,-4.907335297,1.00585,2.76557,0.472947,0.90967,15,1,1,1,1.08468,9.98979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0328,W1_TRANSIENT,PHASE1,32.3743,1660857425.57,ONLINE_BASELINE,1.13112,13.9617,1.16202,13.7041,0.0309,-0.2576,-0.0273180564396,0.0650765,0.265111,0.64331,0.814155,2,1,1,1,1.29934,13.9979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0328,W1_TRANSIENT,PHASE1,32.3743,1660857425.57,ORACLE_RELATIVE,0,8.09138e-16,0.206446,1.76789,0.206446,1.76789,NA,0.206446,1.76789,0.03371,1.73508,4,1,1,1,1.29934,13.9979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0328,W1_TRANSIENT,PHASE1,32.3743,1660857425.57,PERFECT_INCREMENT,0.615743,13.9464,0.930743,12.4498,0.315,-1.4966,-0.511577070304,0.323143,1.51613,0.610888,0.820179,6,1,1,1,1.29934,13.9979,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0329,W1_TRANSIENT,PHASE1,32.4751,1660857425.67,ONLINE_BASELINE,1.64999,14.8815,1.49923,14.0196,-0.15076,-0.8619,0.0913702507288,0.225276,0.934764,0.647999,0.844655,6,1,0,1,1.63643,14.2724,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0329,W1_TRANSIENT,PHASE1,32.4751,1660857425.67,ORACLE_RELATIVE,0,1.96441e-17,0.209259,1.97028,0.209259,1.97028,NA,0.209259,1.97028,0.0313824,1.72996,4,1,0,1,1.63643,14.2724,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0329,W1_TRANSIENT,PHASE1,32.4751,1660857425.67,PERFECT_INCREMENT,1.12818,14.8009,1.23983,14.0018,0.11165,-0.7991,-0.0989647042139,0.137111,0.88401,0.666219,0.82675,4,1,0,1,1.63643,14.2724,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0330,W1_TRANSIENT,PHASE1,32.576,1660857425.77,ONLINE_BASELINE,1.85152,15.6325,1.57944,13.9919,-0.27208,-1.6406,0.146949533356,0.282867,1.66936,0.665757,0.810743,6,1,0,1,1.63889,14.2131,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0330,W1_TRANSIENT,PHASE1,32.576,1660857425.77,ORACLE_RELATIVE,0,1.51935e-16,0.0929083,1.66804,0.0929083,1.66804,NA,0.0929083,1.66804,0.0334005,1.75799,2,1,0,1,1.63889,14.2131,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0330,W1_TRANSIENT,PHASE1,32.576,1660857425.77,PERFECT_INCREMENT,1.49229,15.6681,1.48262,15.3118,-0.00967,-0.3563,0.00647997373165,0.0222907,0.394685,0.705922,0.790489,1,1,0,1,1.63889,14.2131,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0331,W1_TRANSIENT,PHASE1,32.6768,1660857425.87,ONLINE_BASELINE,1.66262,16.3206,1.67059,15.5774,0.00797,-0.7432,-0.00479363895538,0.0528811,0.791709,0.720367,0.802481,2,1,0,1,1.62379,15.4925,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0331,W1_TRANSIENT,PHASE1,32.6768,1660857425.87,ORACLE_RELATIVE,0,1.17208e-16,0.0897439,1.46623,0.0897439,1.46623,NA,0.0897439,1.46623,0.0293996,1.79136,2,1,0,1,1.62379,15.4925,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0331,W1_TRANSIENT,PHASE1,32.6768,1660857425.87,PERFECT_INCREMENT,1.57227,16.3427,1.59277,15.9314,0.0205,-0.4113,-0.0130384730358,0.0225406,0.426538,0.7405,0.79159,1,1,0,1,1.62379,15.4925,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0332,W1_TRANSIENT,PHASE1,32.7777,1660857425.98,ONLINE_BASELINE,1.79003,16.0753,1.73097,15.2902,-0.05906,-0.7851,0.0329938604381,0.0607742,0.906714,0.719377,0.786774,2,1,0,1,1.68552,15.9905,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0332,W1_TRANSIENT,PHASE1,32.7777,1660857425.98,ORACLE_RELATIVE,0,3.19805e-15,0.0813668,2.10467,0.0813668,2.10467,NA,0.0813668,2.10467,0.0261626,1.80301,2,1,0,1,1.68552,15.9905,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0332,W1_TRANSIENT,PHASE1,32.7777,1660857425.98,PERFECT_INCREMENT,1.66796,17.0468,1.66422,16.6449,-0.00374,-0.4019,0.00224226000624,0.021384,0.523913,0.753326,0.7568,1,1,0,1,1.68552,15.9905,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0333,W1_TRANSIENT,PHASE1,32.8785,1660857426.08,ONLINE_BASELINE,1.7899,16.8574,1.77077,16.418,-0.01913,-0.4394,0.0106877479189,0.0197869,0.485431,0.697044,0.799511,1,1,0,0,1.70885,16.3367,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
Floor01,registration_counterfactual,F01_NDT_0333,W1_TRANSIENT,PHASE1,32.8785,1660857426.08,ORACLE_RELATIVE,0,1.11989e-17,0.0927833,1.61117,0.0927833,1.61117,NA,0.0927833,1.61117,0.0245163,1.81376,2,1,0,0,1.70885,16.3367,YES,P3-R7I floor01_r7i_initialization_comparison.csv,baseline-conditioned closed-loop full-SE3 deskew cloud; counterfactual NDT does not regenerate cloud history
