pipeline,stamp,gt_supported,exclude_reason,gt_left_stamp,gt_right_stamp,gt_bracket_width_s,nearest_gt_dt_s
legacy,1660857424.7652481,1,,1660857424.664388,1660857424.866108,0.201719999313,0.100859880447
legacy,1660857424.8661079,1,,1660857424.866108,1660857425.067773,0.20166516304,0
legacy,1660857424.9669681,1,,1660857424.866108,1660857425.067773,0.20166516304,0.100805044174
legacy,1660857425.0677731,1,,1660857425.067773,1660857425.269493,0.201719999313,0
legacy,1660857425.168633,1,,1660857425.067773,1660857425.269493,0.201719999313,0.100859880447
legacy,1660857425.2694931,1,,1660857425.269493,1660857425.471213,0.201719999313,0
legacy,1660857425.370353,1,,1660857425.269493,1660857425.471213,0.201719999313,0.100859880447
legacy,1660857425.4712131,1,,1660857425.471213,1660857425.672932,0.20171880722,0
legacy,1660857425.572072,1,,1660857425.471213,1660857425.672932,0.20171880722,0.100858926773
legacy,1660857425.6729319,1,,1660857425.672932,1660857425.874652,0.201719999313,0
legacy,1660857425.773792,1,,1660857425.672932,1660857425.874652,0.201719999313,0.100859880447
legacy,1660857425.8746519,1,,1660857425.874652,1660857426.076316,0.201664209366,0
legacy,1660857425.975512,1,,1660857425.874652,1660857426.076316,0.201664209366,0.1008040905
legacy,1660857426.0763161,1,,1660857426.076316,1660857426.278036,0.201719999313,0
legacy,1660857426.177176,1,,1660857426.076316,1660857426.278036,0.201719999313,0.100859880447
legacy,1660857426.2780361,1,,1660857426.278036,1660857426.479756,0.201719999313,0
legacy,1660857426.378896,1,,1660857426.278036,1660857426.479756,0.201719999313,0.100859880447
legacy,1660857426.4797561,1,,1660857426.479756,1660857426.681476,0.201719999313,0
legacy,1660857426.580616,1,,1660857426.479756,1660857426.681476,0.201719999313,0.100859880447
legacy,1660857426.6814761,1,,1660857426.681476,1660857426.883196,0.201719999313,0
legacy,1660857426.782336,1,,1660857426.681476,1660857426.883196,0.201719999313,0.100859880447
legacy,1660857426.8831961,1,,1660857426.883196,1660857427.08486,0.201663970947,0
legacy,1660857426.984056,1,,1660857426.883196,1660857427.08486,0.201663970947,0.1008040905
legacy,1660857427.0848601,1,,1660857427.08486,1660857427.28658,0.201719999313,0
legacy,1660857427.18572,1,,1660857427.08486,1660857427.28658,0.201719999313,0.100859880447
legacy,1660857427.2865801,1,,1660857427.28658,1660857427.488299,0.20171880722,0
legacy,1660857427.387439,1,,1660857427.28658,1660857427.488299,0.20171880722,0.100858926773
legacy,1660857427.4882989,1,,1660857427.488299,1660857427.690019,0.201719999313,0
legacy,1660857427.589159,1,,1660857427.488299,1660857427.690019,0.201719999313,0.100859880447
legacy,1660857427.6900189,1,,1660857427.690019,1660857427.891739,0.201719999313,0
legacy,1660857427.790879,1,,1660857427.690019,1660857427.891739,0.201719999313,0.100859880447
legacy,1660857427.8917389,1,,1660857427.891739,1660857428.093404,0.20166516304,0
legacy,1660857427.992599,1,,1660857427.891739,1660857428.093404,0.20166516304,0.100805044174
legacy,1660857428.0934041,1,,1660857428.093404,1660857428.295124,0.201719999313,0
legacy,1660857428.1942639,1,,1660857428.093404,1660857428.295124,0.201719999313,0.100859880447
legacy,1660857428.2951241,1,,1660857428.295124,1660857428.496844,0.201719999313,0
legacy,1660857428.3959839,1,,1660857428.295124,1660857428.496844,0.201719999313,0.100859880447
legacy,1660857428.4968441,1,,1660857428.496844,1660857428.698564,0.201719999313,0
legacy,1660857428.5977039,1,,1660857428.496844,1660857428.698564,0.201719999313,0.100859880447
legacy,1660857428.6985641,1,,1660857428.698564,1660857428.900284,0.201719999313,0
legacy,1660857428.7994239,1,,1660857428.698564,1660857428.900284,0.201719999313,0.100859880447
legacy,1660857428.9002841,1,,1660857428.900284,1660857429.101948,0.201663970947,0
legacy,1660857429.0010879,1,,1660857428.900284,1660857429.101948,0.201663970947,0.100803852081
legacy,1660857429.101948,1,,1660857429.101948,1660857429.3036668,0.20171880722,0
legacy,1660857429.2028079,1,,1660857429.101948,1660857429.3036668,0.20171880722,0.100858926773
legacy,1660857429.3036671,1,,1660857429.3036668,1660857429.505387,0.201720237732,2.38418579102e-07
legacy,1660857429.4045269,1,,1660857429.3036668,1660857429.505387,0.201720237732,0.100860118866
legacy,1660857429.5053871,1,,1660857429.505387,1660857429.707107,0.201719999313,0
legacy,1660857429.6062469,1,,1660857429.505387,1660857429.707107,0.201719999313,0.100859880447
legacy,1660857429.7071071,1,,1660857429.707107,1660857429.908827,0.201719999313,0
legacy,1660857429.8079669,1,,1660857429.707107,1660857429.908827,0.201719999313,0.100859880447
legacy,1660857429.9088271,1,,1660857429.908827,1660857430.110492,0.201664924622,0
legacy,1660857430.0096321,1,,1660857429.908827,1660857430.110492,0.201664924622,0.100805044174
legacy,1660857430.110492,1,,1660857430.110492,1660857430.312212,0.201719999313,0
legacy,1660857430.2113521,1,,1660857430.110492,1660857430.312212,0.201719999313,0.100859880447
legacy,1660857430.312212,1,,1660857430.312212,1660857430.513932,0.201719999313,0
legacy,1660857430.4130721,1,,1660857430.312212,1660857430.513932,0.201719999313,0.100859880447
legacy,1660857430.513932,1,,1660857430.513932,1660857430.715652,0.201719999313,0
legacy,1660857430.6147921,1,,1660857430.513932,1660857430.715652,0.201719999313,0.100859880447
legacy,1660857430.715652,1,,1660857430.715652,1660857430.917372,0.201719999313,0
legacy,1660857430.8165121,1,,1660857430.715652,1660857430.917372,0.201719999313,0.100859880447
legacy,1660857430.917372,1,,1660857430.917372,1660857431.1190348,0.201662778854,0
legacy,1660857431.0181761,1,,1660857430.917372,1660857431.1190348,0.201662778854,0.1008040905
legacy,1660857431.119035,1,,1660857431.1190348,1660857431.320755,0.201720237732,2.38418579102e-07
legacy,1660857431.2198949,1,,1660857431.1190348,1660857431.320755,0.201720237732,0.100860118866
legacy,1660857431.320755,1,,1660857431.320755,1660857431.522475,0.201719999313,0
legacy,1660857431.4216149,1,,1660857431.320755,1660857431.522475,0.201719999313,0.100859880447
legacy,1660857431.522475,1,,1660857431.522475,1660857431.724195,0.201719999313,0
legacy,1660857431.6233349,1,,1660857431.522475,1660857431.724195,0.201719999313,0.100859880447
legacy,1660857431.724195,1,,1660857431.724195,1660857431.9259148,0.201719760895,0
legacy,1660857431.8250549,1,,1660857431.724195,1660857431.9259148,0.201719760895,0.100859880447
legacy,1660857431.925915,1,,1660857431.9259148,1660857432.127579,0.201664209366,2.38418579102e-07
legacy,1660857432.0267191,1,,1660857431.9259148,1660857432.127579,0.201664209366,0.100804328918
legacy,1660857432.127579,1,,1660857432.127579,1660857432.329299,0.201719999313,0
legacy,1660857432.2284391,1,,1660857432.127579,1660857432.329299,0.201719999313,0.100859880447
legacy,1660857432.329299,1,,1660857432.329299,1660857432.531019,0.201719999313,0
legacy,1660857432.4301591,1,,1660857432.329299,1660857432.531019,0.201719999313,0.100859880447
legacy,1660857432.531019,1,,1660857432.531019,1660857432.732739,0.201719999313,0
legacy,1660857432.6318791,1,,1660857432.531019,1660857432.732739,0.201719999313,0.100859880447
legacy,1660857432.732739,1,,1660857432.732739,1660857432.934458,0.201719045639,0
legacy,1660857432.8335991,1,,1660857432.732739,1660857432.934458,0.201719045639,0.100858926773
legacy,1660857432.934458,1,,1660857432.934458,1660857433.136136,0.201678037643,0
legacy,1660857433.0352759,1,,1660857432.934458,1660857433.136136,0.201678037643,0.100817918777
legacy,1660857433.1361361,1,,1660857433.136136,1660857433.337856,0.201719999313,0
legacy,1660857433.2369959,1,,1660857433.136136,1660857433.337856,0.201719999313,0.100859880447
legacy,1660857433.3378561,1,,1660857433.337856,1660857433.539576,0.201719999313,0
legacy,1660857433.4387159,1,,1660857433.337856,1660857433.539576,0.201719999313,0.100859880447
legacy,1660857433.5395761,1,,1660857433.539576,1660857433.741296,0.201719999313,0
legacy,1660857433.6404359,1,,1660857433.539576,1660857433.741296,0.201719999313,0.100859880447
legacy,1660857433.7412961,1,,1660857433.741296,1660857433.943016,0.201719999313,0
legacy,1660857433.8421559,1,,1660857433.741296,1660857433.943016,0.201719999313,0.100859880447
legacy,1660857433.9430161,1,,1660857433.943016,1660857434.144667,0.201650857925,0
legacy,1660857434.043807,1,,1660857433.943016,1660857434.144667,0.201650857925,0.100790977478
legacy,1660857434.1446669,1,,1660857434.144667,1660857434.346387,0.201719999313,0
legacy,1660857434.245527,1,,1660857434.144667,1660857434.346387,0.201719999313,0.100859880447
legacy,1660857434.3463869,1,,1660857434.346387,1660857434.548107,0.201719999313,0
legacy,1660857434.447247,1,,1660857434.346387,1660857434.548107,0.201719999313,0.100859880447
legacy,1660857434.5481069,1,,1660857434.548107,1660857434.749826,0.201719045639,0
legacy,1660857434.648967,1,,1660857434.548107,1660857434.749826,0.201719045639,0.100858926773
legacy,1660857434.749826,1,,1660857434.749826,1660857434.951546,0.201719999313,0
legacy,1660857434.8506861,1,,1660857434.749826,1660857434.951546,0.201719999313,0.100859880447
legacy,1660857434.951546,1,,1660857434.951546,1660857435.153211,0.20166516304,0
legacy,1660857435.052351,1,,1660857434.951546,1660857435.153211,0.20166516304,0.100805044174
legacy,1660857435.1532111,1,,1660857435.153211,1660857435.354931,0.201719999313,0
legacy,1660857435.254071,1,,1660857435.153211,1660857435.354931,0.201719999313,0.100859880447
legacy,1660857435.3549311,1,,1660857435.354931,1660857435.556651,0.201719999313,0
legacy,1660857435.455791,1,,1660857435.354931,1660857435.556651,0.201719999313,0.100859880447
legacy,1660857435.5566511,1,,1660857435.556651,1660857435.758371,0.201719999313,0
legacy,1660857435.657511,1,,1660857435.556651,1660857435.758371,0.201719999313,0.100859880447
legacy,1660857435.7583711,1,,1660857435.758371,1660857435.960091,0.201719999313,0
legacy,1660857435.859231,1,,1660857435.758371,1660857435.960091,0.201719999313,0.100859880447
legacy,1660857435.9600911,1,,1660857435.960091,1660857436.161755,0.201663970947,0
legacy,1660857436.060895,1,,1660857435.960091,1660857436.161755,0.201663970947,0.100803852081
legacy,1660857436.1617551,1,,1660857436.161755,1660857436.363475,0.201719999313,0
legacy,1660857436.262615,1,,1660857436.161755,1660857436.363475,0.201719999313,0.100859880447
legacy,1660857436.3634751,1,,1660857436.363475,1660857436.565195,0.201719999313,0
legacy,1660857436.464335,1,,1660857436.363475,1660857436.565195,0.201719999313,0.100859880447
legacy,1660857436.5651951,1,,1660857436.565195,1660857436.766914,0.20171880722,0
legacy,1660857436.666054,1,,1660857436.565195,1660857436.766914,0.20171880722,0.100858926773
legacy,1660857436.7669139,1,,1660857436.766914,1660857436.968634,0.201719999313,0
legacy,1660857436.867774,1,,1660857436.766914,1660857436.968634,0.201719999313,0.100859880447
legacy,1660857436.9686339,1,,1660857436.968634,1660857437.170299,0.20166516304,0
legacy,1660857437.0694389,1,,1660857436.968634,1660857437.170299,0.20166516304,0.100805044174
legacy,1660857437.1702991,1,,1660857437.170299,1660857437.372019,0.201719999313,0
legacy,1660857437.2711589,1,,1660857437.170299,1660857437.372019,0.201719999313,0.100859880447
legacy,1660857437.3720191,1,,1660857437.372019,1660857437.573739,0.201719999313,0
legacy,1660857437.4728789,1,,1660857437.372019,1660857437.573739,0.201719999313,0.100859880447
legacy,1660857437.5737391,1,,1660857437.573739,1660857437.775459,0.201719999313,0
legacy,1660857437.6745989,1,,1660857437.573739,1660857437.775459,0.201719999313,0.100859880447
legacy,1660857437.7754591,1,,1660857437.775459,1660857437.977179,0.201719999313,0
legacy,1660857437.8763189,1,,1660857437.775459,1660857437.977179,0.201719999313,0.100859880447
legacy,1660857437.9771791,1,,1660857437.977179,1660857438.178843,0.201663970947,0
legacy,1660857438.0779829,1,,1660857437.977179,1660857438.178843,0.201663970947,0.100803852081
legacy,1660857438.178843,1,,1660857438.178843,1660857438.380563,0.201719999313,0
legacy,1660857438.2797029,1,,1660857438.178843,1660857438.380563,0.201719999313,0.100859880447
legacy,1660857438.380563,1,,1660857438.380563,1660857438.582282,0.201719045639,0
legacy,1660857438.4814219,1,,1660857438.380563,1660857438.582282,0.201719045639,0.100858926773
legacy,1660857438.5822821,1,,1660857438.582282,1660857438.784002,0.201719999313,0
legacy,1660857438.6831419,1,,1660857438.582282,1660857438.784002,0.201719999313,0.100859880447
legacy,1660857438.7840021,1,,1660857438.784002,1660857438.985722,0.201719999313,0
legacy,1660857438.8848619,1,,1660857438.784002,1660857438.985722,0.201719999313,0.100859880447
legacy,1660857438.9857221,1,,1660857438.985722,1660857439.187386,0.201663970947,0
legacy,1660857439.0865259,1,,1660857438.985722,1660857439.187386,0.201663970947,0.100803852081
legacy,1660857439.187386,1,,1660857439.187386,1660857439.389106,0.201719999313,0
legacy,1660857439.2882459,1,,1660857439.187386,1660857439.389106,0.201719999313,0.100859880447
legacy,1660857439.389106,1,,1660857439.389106,1660857439.590826,0.201719999313,0
legacy,1660857439.4899659,1,,1660857439.389106,1660857439.590826,0.201719999313,0.100859880447
legacy,1660857439.590826,1,,1660857439.590826,1660857439.792546,0.201719999313,0
legacy,1660857439.6916859,1,,1660857439.590826,1660857439.792546,0.201719999313,0.100859880447
legacy,1660857439.792546,1,,1660857439.792546,1660857439.994266,0.201719999313,0
legacy,1660857439.8934059,1,,1660857439.792546,1660857439.994266,0.201719999313,0.100859880447
legacy,1660857439.994266,1,,1660857439.994266,1660857440.195931,0.201664924622,0
legacy,1660857440.0950711,1,,1660857439.994266,1660857440.195931,0.201664924622,0.100805044174
legacy,1660857440.195931,1,,1660857440.195931,1660857440.39765,0.201719045639,0
legacy,1660857440.2967899,1,,1660857440.195931,1660857440.39765,0.201719045639,0.100858926773
legacy,1660857440.39765,1,,1660857440.39765,1660857440.59937,0.201719999313,0
legacy,1660857440.4985099,1,,1660857440.39765,1660857440.59937,0.201719999313,0.100859880447
legacy,1660857440.59937,1,,1660857440.59937,1660857440.80109,0.201719999313,0
legacy,1660857440.7002299,1,,1660857440.59937,1660857440.80109,0.201719999313,0.100859880447
legacy,1660857440.80109,1,,1660857440.80109,1660857441.002754,0.201663970947,0
legacy,1660857440.9019499,1,,1660857440.80109,1660857441.002754,0.201663970947,0.1008040905
legacy,1660857441.002754,1,,1660857441.002754,1660857441.204474,0.201719999313,0
legacy,1660857441.1036141,1,,1660857441.002754,1660857441.204474,0.201719999313,0.100859880447
legacy,1660857441.204474,1,,1660857441.204474,1660857441.406194,0.201719999313,0
legacy,1660857441.3053341,1,,1660857441.204474,1660857441.406194,0.201719999313,0.100859880447
legacy,1660857441.406194,1,,1660857441.406194,1660857441.607914,0.201719999313,0
legacy,1660857441.5070541,1,,1660857441.406194,1660857441.607914,0.201719999313,0.100859880447
legacy,1660857441.607914,1,,1660857441.607914,1660857441.809634,0.201719999313,0
legacy,1660857441.7087741,1,,1660857441.607914,1660857441.809634,0.201719999313,0.100859880447
legacy,1660857441.809634,1,,1660857441.809634,1660857442.011299,0.201664924622,0
legacy,1660857441.9104941,1,,1660857441.809634,1660857442.011299,0.201664924622,0.100804805756
legacy,1660857442.0112989,1,,1660857442.011299,1660857442.213018,0.201719045639,0
legacy,1660857442.1121581,1,,1660857442.011299,1660857442.213018,0.201719045639,0.100859165192
legacy,1660857442.2130179,1,,1660857442.213018,1660857442.414738,0.201719999313,0
legacy,1660857442.3138781,1,,1660857442.213018,1660857442.414738,0.201719999313,0.100859880447
legacy,1660857442.4147379,1,,1660857442.414738,1660857442.616458,0.201719999313,0
legacy,1660857442.5155981,1,,1660857442.414738,1660857442.616458,0.201719999313,0.100859880447
legacy,1660857442.6164579,1,,1660857442.616458,1660857442.818178,0.201719999313,0
legacy,1660857442.7173181,1,,1660857442.616458,1660857442.818178,0.201719999313,0.100859880447
legacy,1660857442.8181779,1,,1660857442.818178,1660857443.019842,0.201663970947,0
legacy,1660857442.9190381,1,,1660857442.818178,1660857443.019842,0.201663970947,0.100803852081
legacy,1660857443.0198419,1,,1660857443.019842,1660857443.221562,0.201719999313,0
legacy,1660857443.120702,1,,1660857443.019842,1660857443.221562,0.201719999313,0.100859880447
legacy,1660857443.2215619,1,,1660857443.221562,1660857443.423282,0.201719999313,0
legacy,1660857443.322422,1,,1660857443.221562,1660857443.423282,0.201719999313,0.100859880447
legacy,1660857443.4232819,1,,1660857443.423282,1660857443.625002,0.201719999313,0
legacy,1660857443.524142,1,,1660857443.423282,1660857443.625002,0.201719999313,0.100859880447
legacy,1660857443.6250019,1,,1660857443.625002,1660857443.826722,0.201719999313,0
legacy,1660857443.725862,1,,1660857443.625002,1660857443.826722,0.201719999313,0.100859880447
legacy,1660857443.8267219,1,,1660857443.826722,1660857444.028385,0.201663017273,0
legacy,1660857443.927582,1,,1660857443.826722,1660857444.028385,0.201663017273,0.100802898407
legacy,1660857444.0283849,1,,1660857444.028385,1660857444.230105,0.201719999313,0
